experimentid,datetime,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:05:00,21.94,1,13.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:10:00,21.53,1,13.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:15:00,21.15,1,13.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:20:00,21.8,1,12.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:25:00,21.53,1,13.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:30:00,21.15,1,14.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:35:00,20.96,1,13.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:40:00,20.86,1,13.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:45:00,20.75,1,13.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:50:00,20.39,1,14.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T22:55:00,20.25,1,14.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:00:00,20.2,1,14.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:05:00,20.06,1,13.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:10:00,20.25,1,13.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:15:00,20.6,1,12.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:20:00,20.63,1,13.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:25:00,20.32,1,14.0,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:30:00,20.56,1,13.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:35:00,20.6,1,13.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:40:00,20.63,1,13.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:45:00,20.84,1,12.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:50:00,20.67,1,13.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-15T23:55:00,21.03,1,12.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:00:00,20.98,1,12.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:05:00,20.67,1,14.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:10:00,19.98,1,16.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:15:00,19.79,1,16.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:20:00,19.51,1,17.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:25:00,19.94,1,15.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:30:00,19.06,1,18.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:35:00,18.91,1,18.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:40:00,18.65,1,18.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:45:00,18.3,1,19.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:50:00,17.96,1,20.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T00:55:00,18.08,1,20.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:00:00,18.1,1,19.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:05:00,18.1,1,18.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:10:00,18.18,1,16.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:15:00,18.06,1,16.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:20:00,17.99,1,17.0,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:25:00,17.68,1,18.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:30:00,17.53,1,18.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:35:00,17.61,1,17.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:40:00,17.63,1,16.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:45:00,17.65,1,15.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:50:00,17.58,1,16.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T01:55:00,17.39,1,17.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:00:00,17.18,1,17.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:05:00,17.08,1,17.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:10:00,16.96,1,18.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:15:00,17.39,1,17.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:20:00,17.63,1,17.1,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:25:00,17.3,1,17.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:30:00,17.22,1,17.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:35:00,16.94,1,18.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:40:00,16.65,1,18.5,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:45:00,16.63,1,18.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:50:00,16.61,1,17.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T02:55:00,16.77,1,17.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:00:00,17.01,1,16.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:05:00,16.8,1,16.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:10:00,16.72,1,17.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:15:00,16.72,1,16.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:20:00,16.99,1,16.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:25:00,17.08,1,16.2,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:30:00,17.3,1,16.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:35:00,18.03,1,14.5,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:40:00,18.34,1,13.9,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:45:00,18.15,1,13.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:50:00,17.8,1,14.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T03:55:00,17.61,1,14.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:00:00,17.11,1,15.7,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:05:00,16.84,1,16.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:10:00,17.01,1,15.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:15:00,16.77,1,15.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:20:00,16.68,1,15.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:25:00,16.82,1,15.5,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:30:00,16.75,1,15.9,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:35:00,16.32,1,16.8,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:40:00,16.08,1,17.3,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:45:00,16.01,1,17.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:50:00,16.06,1,17.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T04:55:00,16.08,1,17.3,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:00:00,16.06,1,17.3,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:05:00,15.99,1,17.5,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:10:00,15.75,1,18.1,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:15:00,15.6,1,18.3,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:20:00,15.68,1,18.2,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:25:00,15.82,1,17.8,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:30:00,15.49,1,18.1,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:35:00,15.37,1,17.9,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:40:00,15.17,1,18.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:45:00,15.15,1,18.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:50:00,15.17,1,18.7,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T05:55:00,15.08,4,19.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:00:00,15.03,9,19.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:05:00,15.13,18,19.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:10:00,15.27,29,19.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:15:00,15.39,41,18.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:20:00,15.65,56,18.1,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:25:00,16.08,66,17.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:30:00,16.3,82,16.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:35:00,16.37,93,16.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:40:00,16.39,114,16.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:45:00,16.49,98,16.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:50:00,16.61,123,16.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T06:55:00,17.11,181,16.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:00:00,18.15,217,15.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:05:00,18.34,227,15.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:10:00,18.56,301,16.2,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:15:00,19.72,342,14.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:20:00,20.34,344,14.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:25:00,20.53,231,14.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:30:00,20.65,209,13.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:35:00,20.46,207,14.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:40:00,20.82,189,13.4,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:45:00,20.94,166,12.2,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:50:00,21.03,193,11.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T07:55:00,20.96,142,12.1,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:00:00,20.75,149,12.3,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:05:00,21.41,386,12.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:10:00,21.58,369,12.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:15:00,22.25,488,12.2,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:20:00,23.06,514,11.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:25:00,23.45,406,11.1,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:30:00,23.23,499,11.3,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:35:00,23.79,491,10.9,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:40:00,24.85,522,10.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:45:00,24.48,403,10.9,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:50:00,24.46,576,10.9,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T08:55:00,24.94,584,10.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:00:00,24.9,588,10.5,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:05:00,25.4,582,10.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:10:00,25.28,571,11.0,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:15:00,25.45,692,10.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:20:00,26.18,691,10.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:25:00,25.96,626,9.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:30:00,26.87,737,8.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:35:00,27.21,739,8.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:40:00,27.41,748,8.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:45:00,26.92,747,9.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:50:00,27.16,787,8.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T09:55:00,27.6,804,8.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:00:00,27.8,838,8.5,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:05:00,27.31,354,7.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:10:00,27.63,619,7.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:15:00,27.21,753,7.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:20:00,28.02,757,7.2,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:25:00,28.52,843,6.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:30:00,28.39,781,6.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:35:00,28.77,682,7.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:40:00,28.37,688,6.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:45:00,28.64,674,6.4,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:50:00,28.87,566,6.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T10:55:00,28.49,582,5.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:00:00,28.72,586,5.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:05:00,28.27,439,5.8,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:10:00,28.25,488,6.1,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:15:00,28.37,533,6.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:20:00,29.07,769,6.1,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:25:00,28.67,886,6.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:30:00,28.94,691,6.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:35:00,29.41,553,6.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:40:00,29.11,601,5.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:45:00,28.67,439,5.7,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:50:00,28.42,422,5.0,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T11:55:00,28.52,477,5.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:00:00,28.62,532,5.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:05:00,28.69,449,6.2,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:10:00,28.32,427,6.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:15:00,28.44,392,6.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:20:00,28.74,376,6.3,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:25:00,29.04,494,6.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:30:00,28.84,528,5.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:35:00,29.26,508,5.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:40:00,28.97,441,5.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:45:00,28.89,418,5.7,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:50:00,28.82,438,5.8,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T12:55:00,29.26,521,5.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:00:00,29.66,611,5.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:05:00,30.17,668,5.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:10:00,30.02,743,5.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:15:00,29.84,634,4.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:20:00,30.07,523,4.9,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:25:00,29.51,422,5.0,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:30:00,29.84,446,5.0,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:35:00,29.77,436,5.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:40:00,29.39,392,5.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:45:00,29.51,369,5.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:50:00,29.36,388,5.1,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T13:55:00,29.59,699,5.0,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:00:00,29.89,587,5.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:05:00,29.64,514,5.2,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:10:00,30.34,631,4.9,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:15:00,30.37,886,4.9,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:20:00,31.26,713,4.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:25:00,30.37,396,4.9,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:30:00,30.24,487,5.0,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:35:00,30.29,407,4.9,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:40:00,30.12,511,5.1,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:45:00,30.37,443,5.6,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:50:00,30.17,466,5.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T14:55:00,30.72,499,5.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:00:00,30.37,378,5.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:05:00,29.66,398,5.8,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:10:00,29.66,364,6.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:15:00,29.56,368,6.5,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:20:00,29.19,299,6.8,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:25:00,29.26,282,6.9,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:30:00,29.04,259,6.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:35:00,29.04,258,6.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:40:00,28.97,227,6.9,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:45:00,28.92,234,7.2,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:50:00,28.84,209,7.0,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T15:55:00,28.49,207,7.5,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:00:00,28.25,188,7.3,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:05:00,28.2,176,7.5,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:10:00,28.07,161,7.4,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:15:00,27.95,156,7.4,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:20:00,28.0,163,7.5,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:25:00,27.9,153,7.4,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:30:00,27.8,136,7.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:35:00,27.87,147,8.0,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:40:00,27.7,163,8.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:45:00,27.6,144,8.2,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:50:00,27.53,154,8.3,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T16:55:00,27.63,157,8.2,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:00:00,27.68,157,8.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:05:00,27.68,141,8.3,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:10:00,27.58,121,8.2,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:15:00,27.43,128,8.6,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:20:00,27.46,128,8.5,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:25:00,27.51,131,8.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:30:00,27.48,93,8.2,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:35:00,27.36,69,8.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:40:00,27.31,82,8.2,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:45:00,27.28,79,8.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:50:00,27.21,64,8.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T17:55:00,27.11,69,8.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:00:00,27.09,67,8.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:05:00,27.01,59,8.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:10:00,26.96,51,8.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:15:00,26.89,42,8.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:20:00,26.72,31,9.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:25:00,26.62,23,9.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:30:00,26.11,14,10.1,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:35:00,26.3,11,9.9,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:40:00,26.38,7,9.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:45:00,26.18,4,9.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:50:00,26.16,2,9.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T18:55:00,26.35,2,9.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:00:00,26.23,1,10.0,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:05:00,26.18,1,9.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:10:00,26.01,1,9.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:15:00,25.72,1,10.7,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:20:00,25.6,1,9.8,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:25:00,25.7,1,10.3,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:30:00,25.48,1,10.5,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:35:00,25.19,1,11.6,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:40:00,25.28,1,10.4,0.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:45:00,25.43,1,10.9,0.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:50:00,25.65,1,9.5,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T19:55:00,25.72,1,9.5,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:00:00,25.84,1,9.5,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:05:00,26.18,1,9.6,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:10:00,25.6,1,11.5,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:15:00,25.33,1,11.6,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:20:00,26.18,1,8.7,1.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:25:00,26.72,1,7.4,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:30:00,26.87,1,6.7,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:35:00,26.89,1,6.2,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:40:00,27.01,1,5.6,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:45:00,27.11,1,5.0,3.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:50:00,26.94,1,5.0,3.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T20:55:00,26.87,1,5.0,3.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:00:00,26.74,1,4.9,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:05:00,26.72,1,4.9,3.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:10:00,26.72,1,4.9,3.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:15:00,26.62,1,4.9,3.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:20:00,26.6,1,4.9,3.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:25:00,26.57,1,4.8,3.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:30:00,26.38,1,5.0,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:35:00,26.21,1,5.2,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:40:00,26.16,1,5.4,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:45:00,26.01,1,5.5,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:50:00,25.96,1,5.5,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T21:55:00,25.96,1,5.5,2.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T22:00:00,25.82,1,5.5,2.0
Spring2018_SOT_26BAM_LRB0401,2018-04-16T22:05:00,25.65,1,5.7,1.5
Spring2018_SOT_26BAM_LRB0401,2018-04-16T22:10:00,25.53,1,5.7,1.0
