datetime,experimentid,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l
2016-11-14T11:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.9,1276.742,15.96
2016-11-14T11:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.3,1313.514,16.02
2016-11-14T11:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.8,1335.414,16.03
2016-11-14T12:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.2,1351.291,16.2
2016-11-14T12:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.6,1353.298,16.29
2016-11-14T12:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,1350.835,16.08
2016-11-14T12:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.4,1334.091,16.09
2016-11-14T13:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.8,1305.439,16.02
2016-11-14T13:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.1,1278.11,15.92
2016-11-14T13:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.4,1238.144,15.69
2016-11-14T13:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.7,1194.39,15.38
2016-11-14T14:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.0,1137.406,15.06
2016-11-14T14:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.2,1079.281,14.83
2016-11-14T14:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.4,1013.4,14.56
2016-11-14T14:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.6,935.8391,14.11
2016-11-14T15:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.7,856.134,13.57
2016-11-14T15:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.8,765.2054,13.12
2016-11-14T15:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.9,675.4174,12.56
2016-11-14T15:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.9,578.4664,12.09
2016-11-14T16:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,20.9,478.3218,11.09
2016-11-14T16:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,20.9,376.626,11.38
2016-11-14T16:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.8,280.4962,10.66
2016-11-14T16:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.7,188.1989,9.97
2016-11-14T17:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.6,93.30103,9.27
2016-11-14T17:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.5,35.44978,8.55
2016-11-14T17:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.3,9.535398,8.12
2016-11-14T17:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.2,2.919918,7.48
2016-11-14T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.0,2.463637,7.28
2016-11-14T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.9,2.418044,6.93
2016-11-14T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.7,2.372381,6.92
2016-11-14T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.6,2.326788,6.69
2016-11-14T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.3,2.326788,6.68
2016-11-14T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.1,2.326788,6.47
2016-11-14T19:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.1,2.281195,6.53
2016-11-14T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.9,2.281195,6.56
2016-11-14T20:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.7,2.235532,6.33
2016-11-14T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.6,2.235532,6.32
2016-11-14T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.4,2.235532,6.48
2016-11-14T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.2,2.235532,6.39
2016-11-14T21:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.0,2.189939,6.38
2016-11-14T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.9,2.189939,6.46
2016-11-14T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,2.144346,6.46
2016-11-14T21:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,2.144346,6.38
2016-11-14T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,2.144346,6.4
2016-11-14T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.1,2.144346,6.45
2016-11-14T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.9,2.144346,6.65
2016-11-14T22:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.7,2.098682,6.66
2016-11-14T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.5,2.098682,6.58
2016-11-14T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.3,2.098682,6.85
2016-11-14T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.1,2.144346,6.87
2016-11-14T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.9,2.098682,6.94
2016-11-15T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.7,2.053089,6.85
2016-11-15T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.5,2.053089,7.1
2016-11-15T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.3,2.053089,7.05
2016-11-15T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.1,2.053089,7.21
2016-11-15T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.9,2.007426,7.1
2016-11-15T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.7,2.007426,7.4
2016-11-15T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.5,2.007426,7.47
2016-11-15T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.4,1.961833,7.37
2016-11-15T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.2,1.961833,7.2
2016-11-15T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.0,2.007426,7.54
2016-11-15T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.8,1.961833,7.55
2016-11-15T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.6,1.961833,7.53
2016-11-15T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.4,1.961833,7.62
2016-11-15T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.3,1.961833,7.73
2016-11-15T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,1.961833,7.92
2016-11-15T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,13.0,1.961833,8.06
2016-11-15T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.8,1.961833,8.0
2016-11-15T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.7,1.91624,7.94
2016-11-15T04:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.6,1.91624,7.84
2016-11-15T04:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.5,1.870507,8.08
2016-11-15T05:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,12.3,1.870507,7.96
2016-11-15T05:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.2,1.870507,8.09
2016-11-15T05:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.1,1.824914,8.19
2016-11-15T05:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.0,1.870507,8.15
2016-11-15T06:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.9,1.824914,8.18
2016-11-15T06:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.8,1.824914,8.2
2016-11-15T06:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.7,1.870507,8.1
2016-11-15T06:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.6,3.786817,8.22
2016-11-15T07:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.4,17.79335,8.46
2016-11-15T07:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.3,57.25805,8.35
2016-11-15T07:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.85,11.3,129.3896,5.69
2016-11-15T07:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,11.5,219.1776,8.91
2016-11-15T08:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,11.5,311.2467,9.25
2016-11-15T08:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.5,408.1065,10.35
2016-11-15T08:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.6,507.2474,10.69
2016-11-15T08:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.7,604.4721,11.64
2016-11-15T09:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.9,698.64,12.14
2016-11-15T09:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.1,784.4587,12.92
2016-11-15T09:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.6,948.34,13.88
2016-11-15T10:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.0,1021.384,14.2
2016-11-15T10:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.3,1088.314,14.91
2016-11-15T10:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.7,1144.113,15.05
2016-11-15T10:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,14.2,1194.938,15.41
2016-11-15T11:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.6,1234.174,15.71
2016-11-15T11:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.1,1267.89,16.1
2016-11-15T11:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.6,1297.774,16.05
2016-11-15T11:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.0,1318.259,16.15
2016-11-15T12:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.5,1328.89,16.48
2016-11-15T12:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.0,1332.22,16.53
2016-11-15T12:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.5,1325.149,16.3
2016-11-15T12:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.8,1318.442,16.35
2016-11-15T13:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.3,1296.177,16.36
2016-11-15T13:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.8,1262.005,15.98
2016-11-15T13:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.1,1225.825,15.84
2016-11-15T13:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.5,1179.152,15.5
2016-11-15T14:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.8,1124.266,15.14
2016-11-15T14:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.3,994.1011,14.47
2016-11-15T14:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.4,914.4415,13.81
2016-11-15T15:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.6,838.5688,13.41
2016-11-15T15:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.7,748.7352,13.08
2016-11-15T15:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.7,655.5255,12.45
2016-11-15T15:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.7,563.6843,11.93
2016-11-15T16:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,20.7,462.8096,12.16
2016-11-15T16:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,20.7,365.3568,11.41
2016-11-15T16:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,20.7,238.294,10.69
2016-11-15T16:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.6,85.81872,9.88
2016-11-15T17:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.5,86.22934,9.19
2016-11-15T17:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.4,26.325,8.63
2016-11-15T17:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.3,7.254203,7.99
2016-11-15T17:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.1,2.691813,7.61
2016-11-15T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.0,2.418044,7.26
2016-11-15T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.8,2.372381,7.07
2016-11-15T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.7,2.418044,7.0
2016-11-15T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.5,2.326788,6.81
2016-11-15T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.4,2.326788,6.56
2016-11-15T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.2,2.281195,6.72
2016-11-15T19:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.0,2.281195,6.69
2016-11-15T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.8,2.235532,6.8
2016-11-15T20:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.6,2.235532,6.69
2016-11-15T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.5,2.235532,6.49
2016-11-15T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.3,2.189939,6.53
2016-11-15T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.1,2.189939,6.59
2016-11-15T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.8,2.189939,6.66
2016-11-15T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,17.6,2.189939,6.62
2016-11-15T21:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,17.5,2.144346,6.65
2016-11-15T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.3,2.144346,6.68
2016-11-15T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,17.1,2.144346,6.69
2016-11-15T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.9,2.144346,6.74
2016-11-15T22:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.7,2.189939,6.73
2016-11-15T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.5,2.144346,6.86
2016-11-15T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.3,2.144346,7.08
2016-11-15T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.1,2.144346,6.95
2016-11-15T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.0,2.144346,6.97
2016-11-16T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.8,2.144346,7.09
2016-11-16T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.6,2.098682,7.31
2016-11-16T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.4,2.098682,7.04
2016-11-16T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.2,2.053089,7.34
2016-11-16T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,14.9,2.053089,7.52
2016-11-16T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,14.7,2.053089,7.31
2016-11-16T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,14.5,2.053089,7.26
2016-11-16T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,14.3,2.053089,7.54
2016-11-16T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,14.1,2.053089,7.53
2016-11-16T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,13.8,2.053089,7.59
2016-11-16T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.7,2.053089,7.84
2016-11-16T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.5,2.053089,7.74
2016-11-16T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.4,2.053089,7.77
2016-11-16T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.2,2.007426,7.72
2016-11-16T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.0,2.053089,7.91
2016-11-16T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.9,2.007426,7.97
2016-11-16T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.8,2.053089,7.93
2016-11-16T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.7,2.053089,8.06
2016-11-16T04:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.6,1.961833,7.95
2016-11-16T04:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.5,2.007426,8.02
2016-11-16T05:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.4,1.961833,8.3
2016-11-16T05:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.3,1.961833,8.01
2016-11-16T05:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.2,1.961833,8.14
2016-11-16T05:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.1,1.961833,8.16
2016-11-16T06:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.0,1.961833,8.44
2016-11-16T06:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,11.9,1.961833,8.47
2016-11-16T06:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.8,2.007426,8.34
2016-11-16T06:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.7,3.056767,8.54
2016-11-16T07:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.6,12.18162,8.27
2016-11-16T07:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,11.5,48.86332,8.7
2016-11-16T07:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,11.4,87.64363,6.85
2016-11-16T07:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,12.0,106.1214,8.94
2016-11-16T08:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,11.9,107.1707,9.14
2016-11-16T08:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,11.9,266.6721,9.8
2016-11-16T08:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,11.9,357.2814,10.48
2016-11-16T08:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,12.0,467.6002,11.3
2016-11-16T09:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.1,475.4931,11.91
2016-11-16T09:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.3,759.548,12.63
2016-11-16T09:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.5,861.1983,13.39
2016-11-16T09:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,12.7,733.4056,14.05
2016-11-16T10:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.1,1130.79,14.57
2016-11-16T10:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.4,457.0611,15.26
2016-11-16T10:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,13.8,1230.981,15.27
2016-11-16T10:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.0,1263.374,15.35
2016-11-16T11:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,14.3,559.4413,15.18
2016-11-16T11:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,14.6,836.607,15.5
2016-11-16T11:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.0,1285.182,15.7
2016-11-16T11:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.3,640.9257,15.83
2016-11-16T12:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,15.5,828.2578,15.79
2016-11-16T12:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,15.8,1716.557,15.81
2016-11-16T12:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.3,1580.369,16.32
2016-11-16T12:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.7,1144.569,16.4
2016-11-16T13:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.9,646.9937,16.2
2016-11-16T13:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.1,789.523,15.77
2016-11-16T13:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,653.2898,15.78
2016-11-16T13:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,730.303,15.27
2016-11-16T14:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.8,1129.604,15.41
2016-11-16T14:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,521.5277,14.92
2016-11-16T14:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.0,462.0341,14.34
2016-11-16T14:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.1,489.2715,14.03
2016-11-16T15:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.1,422.2499,13.72
2016-11-16T15:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.2,351.6241,13.4
2016-11-16T15:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.2,310.5624,12.91
2016-11-16T15:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.06,18.2,298.244,12.05
2016-11-16T16:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.3,231.2224,12.57
2016-11-16T16:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,18.3,199.9699,11.96
2016-11-16T16:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.2,100.0078,11.28
2016-11-16T16:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.2,85.04314,10.44
2016-11-16T17:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.1,34.30918,9.93
2016-11-16T17:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.0,13.64158,9.26
2016-11-16T17:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.9,4.699239,8.73
2016-11-16T17:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.9,2.50937,8.12
2016-11-16T18:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.8,2.418044,7.95
2016-11-16T18:17:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,2.372381,7.6
2016-11-16T18:32:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.6,2.372381,7.49
2016-11-16T18:47:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,2.326788,7.33
2016-11-16T19:02:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.5,2.326788,7.3
2016-11-16T19:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.4,2.326788,7.1
2016-11-16T19:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.3,2.281195,6.96
2016-11-16T19:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.2,2.281195,7.22
2016-11-16T20:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.0,2.235532,7.08
2016-11-16T20:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,16.9,2.235532,7.17
2016-11-16T20:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.8,2.235532,7.27
2016-11-16T20:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.7,2.235532,7.21
2016-11-16T21:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.6,2.235532,7.13
2016-11-16T21:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.5,2.235532,7.07
2016-11-16T21:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.4,2.235532,7.19
2016-11-16T21:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.2,2.235532,7.15
2016-11-16T22:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,16.1,2.235532,7.26
2016-11-16T22:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.9,2.235532,7.14
2016-11-16T22:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.7,2.189939,7.15
2016-11-16T22:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.5,2.189939,7.26
2016-11-16T23:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,15.4,2.189939,7.49
2016-11-16T23:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.2,2.189939,7.41
2016-11-16T23:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,15.0,2.189939,7.45
2016-11-16T23:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.9,2.189939,7.3
2016-11-17T00:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.7,2.189939,7.56
2016-11-17T00:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.5,2.144346,7.6
2016-11-17T00:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.3,2.144346,7.4
2016-11-17T00:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,14.1,2.098682,7.69
2016-11-17T01:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,14.0,2.053089,7.76
2016-11-17T01:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.8,2.053089,7.6
2016-11-17T01:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.6,2.053089,7.73
2016-11-17T01:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.03,13.5,2.053089,7.69
2016-11-17T02:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.3,2.053089,7.81
2016-11-17T02:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.1,2.053089,7.83
2016-11-17T02:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,13.0,2.053089,7.75
2016-11-17T02:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.8,2.007426,7.86
2016-11-17T03:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.7,1.961833,7.74
2016-11-17T03:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.5,1.961833,8.1
2016-11-17T03:32:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.4,1.91624,8.16
2016-11-17T03:47:00,AFS_ASU_Fall2016_KA32_seedtrain,8.04,12.2,1.961833,8.11
2016-11-17T04:02:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.1,1.961833,7.97
2016-11-17T04:17:00,AFS_ASU_Fall2016_KA32_seedtrain,8.05,12.0,1.91624,8.23
