datetime,experimentid_x,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s
2016-10-22 06:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.74,16.8,7.299796,6.43,20.4,1,33.7,0.0
2016-10-22 06:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.74,16.6,29.51868,6.56,20.5,2,33.9,0.0
2016-10-22 07:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.75,16.6,81.62128,6.88,20.5,3,35.7,0.0
2016-10-22 07:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.76,16.6,166.5275,7.38,20.6,8,35.6,0.0
2016-10-22 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.79,16.7,255.1293,8.01,20.7,28,35.4,0.0
2016-10-22 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.87,17.4,459.2966,9.6,21.8,113,35.1,0.0
2016-10-22 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,17.6,563.7756,10.48,23.1,159,32.7,0.0
2016-10-22 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,17.8,668.6651,11.34,23.6,206,31.9,0.0
2016-10-22 08:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.0,774.9689,12.24,24.3,254,32.1,0.0
2016-10-22 09:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.2,867.905,13.02,25.5,302,31.8,0.0
2016-10-22 09:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.5,956.9174,13.67,26.5,351,31.0,0.277777778
2016-10-22 09:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.8,1033.566,14.25,27.5,398,27.7,0.0
2016-10-22 09:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.2,1125.452,14.77,28.6,443,26.3,0.833333333
2016-10-22 10:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.6,1203.241,15.14,29.2,481,25.2,1.388888889
2016-10-22 15:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,26.8,814.753,15.19,37.3,488,16.7,0.833333333
2016-10-22 15:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.7,715.7491,14.59,37.1,445,16.2,0.555555556
2016-10-22 16:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.7,606.4796,13.93,37.1,402,16.6,0.833333333
2016-10-22 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,26.6,504.2362,13.27,36.6,358,16.3,0.833333333
2016-10-22 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.6,401.3997,12.7,36.2,308,16.8,0.833333333
2016-10-22 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.4,302.1676,11.97,36.0,258,17.5,0.555555556
2016-10-22 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,26.3,211.0109,11.31,35.6,211,18.2,1.111111111
2016-10-22 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,26.3,116.9343,10.39,35.1,163,18.5,0.555555556
2016-10-22 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,26.1,49.09142,9.56,34.2,120,19.5,0.277777778
2016-10-22 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,26.0,14.55407,8.73,32.8,71,22.1,0.0
2016-10-22 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,25.8,3.786817,7.99,31.6,29,24.6,0.0
2016-10-22 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,25.6,2.828662,7.37,30.6,7,25.6,0.0
2016-10-22 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,25.5,2.783069,6.86,29.6,2,27.9,0.0
2016-10-22 18:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,25.4,2.691813,6.46,28.7,1,29.3,0.0
2016-10-22 19:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,25.2,2.691813,6.19,28.3,1,28.4,0.0
2016-10-22 19:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,25.0,2.691813,5.96,28.7,1,26.8,0.0
2016-10-22 19:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,24.9,2.600557,5.78,28.5,1,27.3,0.0
2016-10-22 19:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,24.7,2.600557,5.65,28.1,1,27.5,0.0
2016-10-22 20:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,24.6,2.600557,5.58,27.7,1,27.4,0.0
2016-10-22 20:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.88,24.4,2.600557,5.48,27.9,1,26.7,0.0
2016-10-22 20:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,24.3,2.554964,5.53,27.8,1,26.8,0.0
2016-10-22 20:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,24.1,2.554964,5.6,27.2,1,28.6,0.0
2016-10-22 21:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.88,23.9,2.50937,5.61,26.5,1,29.6,0.0
2016-10-22 21:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.88,23.8,2.50937,5.65,26.2,1,29.1,0.0
2016-10-22 21:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,23.6,2.50937,5.7,25.9,1,29.9,0.0
2016-10-22 22:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,23.2,2.50937,5.8,25.1,1,30.4,0.0
2016-10-22 22:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,23.0,2.463637,5.82,24.3,1,32.4,0.0
2016-10-22 22:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,22.8,2.418044,5.87,23.8,1,33.5,0.0
2016-10-22 23:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,22.5,2.418044,5.99,23.2,1,34.7,0.0
2016-10-22 23:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,22.3,2.418044,6.06,23.2,1,33.7,0.0
2016-10-22 23:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,22.1,2.418044,6.11,23.3,1,32.9,0.0
2016-10-22 23:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.89,21.9,2.418044,6.16,23.3,1,32.8,0.0
2016-10-23 00:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.7,2.418044,6.24,23.0,1,33.2,0.0
2016-10-23 00:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.5,2.372381,6.31,22.4,1,35.2,0.0
2016-10-23 00:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.3,2.372381,6.36,22.0,1,36.7,0.0
2016-10-23 00:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,21.0,2.372381,6.46,21.7,1,37.9,0.0
2016-10-23 01:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,20.8,2.372381,6.53,21.5,1,38.8,0.0
2016-10-23 01:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.9,20.6,2.326788,6.61,21.6,1,37.6,0.555555556
2016-10-23 01:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,20.4,2.326788,6.67,21.7,1,36.1,0.277777778
2016-10-23 01:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,20.1,2.326788,6.75,21.4,1,35.5,0.277777778
2016-10-23 02:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,19.9,2.326788,6.81,21.3,1,34.2,0.555555556
2016-10-23 02:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,19.7,2.326788,6.9,21.2,1,34.2,0.555555556
2016-10-23 02:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.91,19.5,2.326788,6.98,21.1,1,35.2,0.833333333
2016-10-23 02:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,19.3,2.326788,7.04,21.0,1,35.7,0.277777778
2016-10-23 03:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,19.1,2.281195,7.09,20.8,1,36.3,0.277777778
2016-10-23 03:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,18.8,2.281195,7.16,20.8,1,35.5,1.388888889
2016-10-23 03:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.92,18.7,2.281195,7.23,20.7,1,35.1,1.388888889
2016-10-23 03:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.5,2.326788,7.29,20.8,1,34.8,0.555555556
2016-10-23 04:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.3,2.281195,7.33,20.7,1,34.6,0.0
2016-10-23 04:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.1,2.281195,7.41,20.4,1,35.8,0.0
2016-10-23 04:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,17.9,2.281195,7.47,20.4,1,35.7,0.277777778
2016-10-23 04:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,17.7,2.235532,7.56,20.3,1,35.6,0.555555556
2016-10-23 05:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,17.5,2.235532,7.61,20.2,1,35.5,0.277777778
2016-10-23 05:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,17.3,2.189939,7.69,20.1,1,35.8,0.277777778
2016-10-23 05:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,17.1,2.235532,7.77,20.0,1,36.3,0.277777778
2016-10-23 05:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.94,16.9,2.144346,7.83,19.7,1,37.2,0.555555556
2016-10-23 06:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,16.8,2.144346,7.89,19.2,1,38.8,0.555555556
2016-10-23 06:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,16.6,2.326788,7.98,18.5,1,41.5,1.111111111
2016-10-23 06:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.95,16.5,6.706666,8.04,18.3,1,42.4,0.555555556
2016-10-23 06:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,16.3,27.73936,8.23,18.3,1,42.7,0.833333333
2016-10-23 07:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,16.2,78.74696,8.49,18.4,2,42.6,0.277777778
2016-10-23 07:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.1,164.2919,8.99,18.1,7,42.9,0.555555556
2016-10-23 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.0,267.2653,9.6,17.9,27,43.4,0.555555556
2016-10-23 07:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.0,388.6251,10.46,18.2,68,43.0,0.833333333
2016-10-23 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,16.1,499.9019,11.33,19.1,120,40.7,1.111111111
2016-10-23 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.8,559.5782,12.05,20.4,176,37.9,0.555555556
2016-10-23 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.0,694.9901,12.84,21.8,231,35.2,0.0
2016-10-23 09:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.4,879.7673,14.42,23.9,320,31.4,0.0
2016-10-23 09:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,923.4294,15.06,25.2,363,29.4,0.277777778
2016-10-23 09:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.9,848.8342,15.57,26.4,410,27.6,0.555555556
2016-10-23 09:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.3,1262.917,16.14,27.4,420,26.5,0.0
2016-10-23 10:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.6,1140.234,16.74,28.0,401,26.2,0.277777778
2016-10-23 10:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.93,18.9,1275.692,17.16,28.4,526,25.9,1.111111111
2016-10-23 10:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.4,1417.172,17.34,29.3,494,25.2,1.111111111
2016-10-23 10:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.8,1302.93,17.96,29.8,482,24.7,0.277777778
2016-10-23 11:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.6,1714.914,18.44,31.9,563,22.9,0.0
2016-10-23 11:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.3,1449.793,17.83,32.0,581,23.3,0.0
2016-10-23 12:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.7,1363.609,18.73,32.3,355,23.8,0.0
2016-10-23 12:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,22.3,1494.231,18.74,32.1,554,24.9,0.277777778
2016-10-23 15:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.0,912.2971,15.99,35.8,531,16.9,0.833333333
2016-10-23 15:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.0,790.618,15.69,35.9,493,17.1,0.833333333
2016-10-23 15:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.1,718.8058,15.02,35.9,450,16.7,0.555555556
2016-10-23 16:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.1,528.5995,14.25,36.0,402,16.5,0.277777778
2016-10-23 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.2,531.8843,13.61,35.9,344,16.9,0.277777778
2016-10-23 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.1,400.9892,13.06,35.5,281,17.4,0.277777778
2016-10-23 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,26.0,301.027,12.46,35.1,274,18.2,0.0
2016-10-23 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,25.9,191.1189,11.64,34.9,214,18.7,0.277777778
2016-10-23 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,25.8,105.072,10.81,34.3,165,19.0,0.277777778
2016-10-23 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,25.7,38.09607,9.95,32.7,83,20.9,0.0
2016-10-23 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.5,10.9041,9.2,31.2,66,23.1,0.0
2016-10-23 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.4,3.467386,8.5,30.2,20,24.7,0.0
2016-10-23 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,25.2,2.874255,7.94,29.2,4,27.1,0.0
2016-10-23 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,25.0,2.783069,7.54,28.3,2,26.9,0.0
2016-10-23 18:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.8,2.783069,7.27,28.3,1,25.2,0.0
2016-10-23 19:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.7,2.737406,7.07,28.3,1,24.6,0.0
2016-10-23 19:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,24.5,2.737406,6.86,28.1,1,25.1,0.0
2016-10-23 19:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.3,2.691813,6.77,27.7,1,26.2,0.0
2016-10-23 19:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.2,2.691813,6.69,27.3,1,26.1,0.0
2016-10-23 20:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.0,2.691813,6.62,27.4,1,25.4,0.0
2016-10-23 20:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.9,2.64622,6.55,27.0,1,26.6,0.0
2016-10-23 20:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.7,2.64622,6.55,26.8,1,26.5,0.0
2016-10-23 20:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.6,2.600557,6.53,26.6,1,25.1,0.0
2016-10-23 21:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.4,2.64622,6.46,25.9,1,26.0,0.0
2016-10-23 21:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.1,2.64622,6.59,25.6,1,26.8,0.0
2016-10-23 21:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.0,2.64622,6.52,25.4,1,27.4,0.0
2016-10-23 21:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,22.7,2.600557,6.58,25.0,1,26.8,0.0
2016-10-23 22:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.6,2.600557,6.6,24.9,1,26.9,0.555555556
2016-10-23 22:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.4,2.600557,6.65,25.5,1,26.9,0.555555556
2016-10-23 22:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.3,2.600557,6.63,25.5,1,27.9,0.0
2016-10-23 22:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.1,2.600557,6.65,25.1,1,27.7,0.0
2016-10-23 23:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.9,2.600557,6.71,24.7,1,28.6,0.277777778
2016-10-23 23:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.8,2.600557,6.74,24.4,2,29.4,0.0
2016-10-23 23:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.6,2.554964,6.76,23.8,2,31.3,0.0
2016-10-23 23:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,21.3,2.600557,6.83,23.4,2,31.6,0.0
2016-10-24 00:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,21.0,2.554964,6.85,23.1,1,30.7,1.111111111
2016-10-24 00:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.8,2.554964,6.91,23.4,1,28.5,1.111111111
2016-10-24 00:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.5,2.554964,6.96,23.7,1,28.9,0.833333333
2016-10-24 00:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.3,2.50937,6.97,23.6,1,29.3,0.833333333
2016-10-24 01:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.1,2.50937,7.09,23.4,1,30.2,0.833333333
2016-10-24 01:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.9,2.463637,7.17,23.2,1,31.8,1.944444444
2016-10-24 01:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.6,2.463637,7.2,22.8,1,33.6,1.388888889
2016-10-24 01:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.5,2.418044,7.23,22.3,1,35.6,1.111111111
2016-10-24 02:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.3,2.418044,7.32,21.9,1,37.4,1.388888889
2016-10-24 02:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,19.1,2.418044,7.35,21.6,1,38.7,1.111111111
2016-10-24 02:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.9,2.418044,7.41,21.6,1,39.3,0.833333333
2016-10-24 02:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.8,2.418044,7.48,21.7,1,39.3,0.277777778
2016-10-24 03:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.7,2.418044,7.52,21.5,1,39.6,0.833333333
2016-10-24 03:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.5,2.418044,7.55,21.5,1,40.0,1.111111111
2016-10-24 03:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,18.5,2.418044,7.63,21.6,1,39.9,1.111111111
2016-10-24 03:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.3,2.418044,7.65,21.7,1,38.7,0.555555556
2016-10-24 04:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.2,2.463637,7.68,21.9,1,37.7,0.555555556
2016-10-24 04:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.1,2.463637,7.74,22.0,1,37.5,0.833333333
2016-10-24 04:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,18.1,2.50937,7.73,22.1,1,38.0,1.111111111
2016-10-24 04:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,17.9,2.50937,7.73,22.3,1,38.4,0.833333333
2016-10-24 05:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.9,2.463637,7.75,22.4,1,38.6,0.833333333
2016-10-24 05:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.7,2.418044,7.76,22.5,1,38.2,0.277777778
2016-10-24 05:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.6,2.418044,7.84,22.4,1,37.7,0.0
2016-10-24 05:45:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.5,2.418044,7.81,22.1,1,37.6,1.111111111
2016-10-24 06:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.02,17.2,2.50937,7.89,22.1,1,36.6,1.944444444
2016-10-24 06:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.1,6.113605,7.95,21.8,1,36.8,1.944444444
2016-10-24 06:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.0,26.50751,8.05,21.6,1,36.9,1.388888889
2016-10-24 07:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.9,83.12684,8.45,21.4,2,37.1,1.666666667
2016-10-24 07:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,16.8,161.1895,8.9,21.5,8,37.2,1.388888889
2016-10-24 07:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.01,16.8,183.4996,8.59,21.7,31,36.6,1.944444444
2016-10-24 07:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.97,16.8,191.3925,6.46,22.1,70,35.6,1.944444444
2016-10-24 08:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.96,17.2,200.0612,10.56,22.3,72,35.2,2.5
2016-10-24 08:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.3,516.5548,11.5,22.5,104,34.5,2.777777778
2016-10-24 08:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,17.3,573.1284,12.4,22.7,97,34.2,1.666666667
2016-10-24 08:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.4,743.5796,13.39,23.4,263,33.9,1.388888889
2016-10-24 09:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,17.7,678.7936,14.2,24.5,223,32.6,1.388888889
2016-10-24 09:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,17.9,907.9172,15.02,25.2,305,31.5,2.5
2016-10-24 09:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.1,556.7039,15.58,26.1,322,30.4,2.5
2016-10-24 09:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,18.4,707.0805,16.09,27.0,395,29.3,2.777777778
2016-10-24 10:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,18.6,807.1339,16.66,27.7,321,28.5,2.777777778
2016-10-24 10:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.0,944.234,17.0,28.2,418,28.5,2.5
2016-10-24 10:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.3,968.004,17.68,28.7,389,28.5,2.5
2016-10-24 10:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,19.6,897.515,17.89,29.2,442,28.3,2.5
2016-10-24 11:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,19.9,741.2527,17.73,30.0,450,27.4,1.666666667
2016-10-24 11:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,20.2,807.2707,17.64,30.3,426,27.1,0.833333333
2016-10-24 11:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,20.5,894.4583,18.07,30.7,357,26.8,0.555555556
2016-10-24 11:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,20.9,1436.654,18.52,30.9,386,26.7,0.0
2016-10-24 12:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,21.2,1147.352,18.71,31.3,411,27.1,0.0
2016-10-24 12:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,22.0,1137.908,18.81,32.2,462,26.8,0.555555556
2016-10-24 12:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.3,871.5093,18.64,32.5,562,26.5,0.555555556
2016-10-24 13:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.6,1431.544,18.37,32.6,524,26.0,0.555555556
2016-10-24 13:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,22.9,1166.286,18.04,32.7,437,26.3,0.555555556
2016-10-24 13:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,23.1,818.8137,18.7,32.6,507,26.5,0.555555556
2016-10-24 13:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.3,807.6357,18.25,32.7,469,26.9,0.555555556
2016-10-24 14:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.4,627.0105,17.7,32.7,396,27.1,0.277777778
2016-10-24 14:15:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,23.7,708.0841,17.25,32.5,379,27.8,0.277777778
2016-10-24 14:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,23.9,627.1017,17.23,32.3,302,28.2,0.277777778
2016-10-24 14:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.0,480.4206,16.37,32.4,401,28.6,0.277777778
2016-10-24 15:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.1,487.8573,15.69,32.9,336,27.8,0.277777778
2016-10-24 15:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.2,381.0972,15.33,32.6,231,28.3,0.0
2016-10-24 15:30:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,24.2,344.6436,14.95,32.3,220,29.1,0.0
2016-10-24 15:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.2,232.8192,14.21,31.9,188,29.4,0.0
2016-10-24 16:00:00,AFS_ASU_Fall2016_KA32_seedtrain,8.0,24.3,217.3526,13.49,31.6,156,30.6,0.0
2016-10-24 16:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.2,145.4492,12.84,31.1,118,32.6,0.0
2016-10-24 16:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.2,139.2444,12.11,30.6,98,33.7,0.0
2016-10-24 16:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.2,86.86806,11.49,30.1,73,34.6,0.0
2016-10-24 17:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,24.1,43.75339,10.76,29.8,60,35.3,0.0
2016-10-24 17:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,24.0,23.8157,10.02,29.8,44,33.6,0.0
2016-10-24 17:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.9,12.95719,9.44,29.7,22,34.5,0.0
2016-10-24 17:45:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.9,4.973008,8.84,29.4,12,34.9,0.0
2016-10-24 18:00:00,AFS_ASU_Fall2016_KA32_seedtrain,7.99,23.8,2.965511,8.39,29.2,7,34.4,0.0
2016-10-24 18:15:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.7,2.783069,8.02,29.0,2,35.2,0.0
2016-10-24 18:30:00,AFS_ASU_Fall2016_KA32_seedtrain,7.98,23.7,2.737406,7.76,28.5,2,36.3,0.0
