time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),surface_pressure (hPa),windspeed_10m (km/h),direct_radiation (W/m²),diffuse_radiation (W/m²)
2017-04-16T06:00,24.1,35,0.00,1018.2,8.9,605.0,86.0
2017-04-16T07:00,25.6,31,0.00,1017.3,9.4,652.0,88.0
2017-04-16T08:00,26.7,29,0.00,1016.7,10.7,636.0,87.0
2017-04-16T09:00,27.3,28,0.00,1015.9,12.2,559.0,83.0
2017-04-16T10:00,27.4,28,0.00,1015.5,14.1,427.0,75.0
2017-04-16T11:00,26.8,30,0.00,1015.2,16.4,259.0,62.0
2017-04-16T12:00,25.0,35,0.00,1015.1,16.4,86.0,38.0
2017-04-16T13:00,23.1,41,0.00,1014.7,18.0,2.0,3.0
2017-04-16T14:00,21.9,45,0.00,1015.1,17.8,0.0,0.0
2017-04-16T15:00,20.9,49,0.00,1015.1,17.0,0.0,0.0
2017-04-16T16:00,20.0,53,0.00,1015.1,15.6,0.0,0.0
2017-04-16T17:00,19.1,57,0.00,1015.0,13.9,0.0,0.0
2017-04-16T18:00,18.2,62,0.00,1015.0,12.6,0.0,0.0
2017-04-16T19:00,17.5,67,0.00,1014.8,12.3,0.0,0.0
2017-04-16T20:00,16.8,71,0.00,1015.0,11.8,0.0,0.0
2017-04-16T21:00,16.2,74,0.00,1014.5,11.6,0.0,0.0
2017-04-16T22:00,15.6,78,0.00,1014.5,10.5,0.0,0.0
2017-04-16T23:00,14.9,82,0.00,1014.0,10.0,0.0,0.0
2017-04-17T00:00,14.2,87,0.00,1014.1,9.8,0.0,0.0
2017-04-17T01:00,13.7,89,0.00,1014.1,9.4,0.0,0.0
2017-04-17T02:00,14.0,89,0.00,1014.5,11.6,24.0,15.0
2017-04-17T03:00,17.5,69,0.00,1014.8,11.2,163.0,52.0
2017-04-17T04:00,21.8,51,0.00,1014.8,11.3,340.0,69.0
2017-04-17T05:00,24.7,41,0.00,1014.6,12.2,492.0,80.0
2017-04-17T06:00,26.9,35,0.00,1014.1,10.3,599.0,84.0
2017-04-17T07:00,28.2,31,0.00,1013.7,8.4,645.0,87.0
2017-04-17T08:00,28.9,29,0.00,1012.9,8.4,629.0,87.0
2017-04-17T09:00,29.2,27,0.00,1012.5,10.5,552.0,83.0
2017-04-17T10:00,29.3,28,0.00,1012.3,12.5,422.0,75.0
2017-04-17T11:00,28.3,32,0.00,1012.1,13.8,254.0,62.0
2017-04-17T12:00,26.2,40,0.00,1011.9,12.3,83.0,37.0
2017-04-17T13:00,23.9,47,0.00,1012.0,11.6,1.0,3.0
2017-04-17T14:00,22.5,52,0.00,1012.3,11.1,0.0,0.0
2017-04-17T15:00,21.1,58,0.00,1012.5,11.5,0.0,0.0
2017-04-17T16:00,20.2,61,0.00,1012.5,11.1,0.0,0.0
2017-04-17T17:00,19.1,66,0.00,1012.7,10.9,0.0,0.0
2017-04-17T18:00,18.1,72,0.00,1012.7,10.0,0.0,0.0
2017-04-17T19:00,17.2,77,0.00,1012.3,9.3,0.0,0.0
2017-04-17T20:00,16.2,83,0.00,1012.1,8.5,0.0,0.0
2017-04-17T21:00,15.3,88,0.00,1011.6,7.6,0.0,0.0
2017-04-17T22:00,14.4,92,0.00,1011.5,8.0,0.0,0.0
2017-04-17T23:00,13.8,93,0.00,1011.3,8.3,0.0,0.0
2017-04-18T00:00,13.2,95,0.00,1011.6,8.3,0.0,0.0
2017-04-18T01:00,12.8,95,0.00,1011.4,8.6,0.0,0.0
2017-04-18T02:00,13.1,95,0.00,1011.9,6.1,23.0,15.0
2017-04-18T03:00,17.6,76,0.00,1012.3,6.1,164.0,51.0
2017-04-18T04:00,22.3,54,0.00,1012.8,4.7,341.0,68.0
2017-04-18T05:00,26.0,39,0.00,1012.7,2.5,494.0,78.0
2017-04-18T06:00,28.0,30,0.00,1012.3,3.0,599.0,85.0
2017-04-18T07:00,28.8,27,0.00,1012.0,5.8,647.0,86.0
2017-04-18T08:00,28.9,27,0.00,1011.3,9.6,631.0,86.0
2017-04-18T09:00,28.5,28,0.00,1011.1,12.1,555.0,81.0
2017-04-18T10:00,27.8,30,0.00,1011.3,13.7,422.0,75.0
2017-04-18T11:00,26.9,33,0.00,1011.3,13.6,254.0,61.0
2017-04-18T12:00,25.4,39,0.00,1011.2,10.2,82.0,36.0
2017-04-18T13:00,24.0,44,0.00,1011.7,9.4,1.0,2.0
2017-04-18T14:00,22.9,49,0.00,1011.9,9.6,0.0,0.0
2017-04-18T15:00,21.0,60,0.00,1012.2,11.6,0.0,0.0
2017-04-18T16:00,19.6,65,0.00,1012.1,11.0,0.0,0.0
2017-04-18T17:00,18.2,71,0.00,1012.3,10.3,0.0,0.0
2017-04-18T18:00,16.9,78,0.00,1012.5,9.5,0.0,0.0
2017-04-18T19:00,15.8,83,0.00,1012.2,8.5,0.0,0.0
2017-04-18T20:00,14.9,86,0.00,1012.1,8.0,0.0,0.0
2017-04-18T21:00,14.2,88,0.00,1011.9,7.2,0.0,0.0
2017-04-18T22:00,13.6,90,0.00,1011.6,6.9,0.0,0.0
2017-04-18T23:00,13.2,91,0.00,1011.7,5.9,0.0,0.0
2017-04-19T00:00,13.2,90,0.00,1012.2,5.2,0.0,0.0
2017-04-19T01:00,13.3,89,0.00,1012.5,4.6,0.0,0.0
2017-04-19T02:00,13.9,88,0.00,1013.4,3.2,23.0,14.0
2017-04-19T03:00,17.5,78,0.00,1013.7,2.9,162.0,51.0
2017-04-19T04:00,22.5,52,0.00,1014.0,1.6,339.0,69.0
2017-04-19T05:00,25.8,39,0.00,1013.8,0.7,492.0,79.0
2017-04-19T06:00,27.8,32,0.00,1013.6,1.9,598.0,85.0
2017-04-19T07:00,28.8,29,0.00,1012.9,5.2,646.0,87.0
2017-04-19T08:00,29.0,29,0.00,1012.4,8.4,630.0,86.0
2017-04-19T09:00,28.9,30,0.00,1012.0,11.2,552.0,83.0
2017-04-19T10:00,28.6,31,0.00,1012.2,13.2,421.0,75.0
2017-04-19T11:00,27.7,34,0.00,1012.1,13.5,251.0,62.0
2017-04-19T12:00,25.8,41,0.00,1012.3,10.2,79.0,36.0
2017-04-19T13:00,23.8,48,0.00,1012.3,9.0,1.0,2.0
2017-04-19T14:00,22.4,53,0.00,1012.7,9.9,0.0,0.0
2017-04-19T15:00,20.5,62,0.00,1012.9,10.5,0.0,0.0
2017-04-19T16:00,19.2,67,0.00,1012.8,10.5,0.0,0.0
2017-04-19T17:00,17.9,72,0.00,1012.8,10.0,0.0,0.0
2017-04-19T18:00,16.5,79,0.00,1013.0,10.2,0.0,0.0
2017-04-19T19:00,15.3,84,0.00,1012.9,9.7,0.0,0.0
2017-04-19T20:00,14.3,87,0.00,1012.9,9.4,0.0,0.0
2017-04-19T21:00,13.7,88,0.00,1012.7,9.8,0.0,0.0
2017-04-19T22:00,13.1,89,0.00,1012.5,9.4,0.0,0.0
2017-04-19T23:00,12.7,89,0.00,1012.7,9.0,0.0,0.0
2017-04-20T00:00,12.2,90,0.00,1012.7,9.0,0.0,0.0
2017-04-20T01:00,11.9,91,0.00,1012.9,9.2,0.0,0.0
2017-04-20T02:00,12.5,89,0.00,1013.4,5.2,22.0,14.0
2017-04-20T03:00,16.9,73,0.00,1013.8,5.4,161.0,51.0
2017-04-20T04:00,22.2,49,0.00,1014.3,3.4,340.0,69.0
2017-04-20T05:00,25.5,37,0.00,1014.4,3.6,493.0,79.0
2017-04-20T06:00,27.4,30,0.00,1014.6,4.2,599.0,84.0
2017-04-20T07:00,28.5,27,0.00,1014.1,6.4,645.0,87.0
2017-04-20T08:00,29.0,25,0.00,1013.4,8.8,629.0,86.0
2017-04-20T09:00,29.0,25,0.00,1013.2,10.9,550.0,82.0
2017-04-20T10:00,28.6,27,0.00,1013.2,12.5,418.0,74.0
2017-04-20T11:00,27.8,30,0.00,1013.1,12.4,248.0,61.0
2017-04-20T12:00,26.0,37,0.00,1013.2,9.4,77.0,35.0
2017-04-20T13:00,24.0,45,0.00,1013.4,9.1,1.0,1.0
2017-04-20T14:00,22.5,51,0.00,1013.6,9.9,0.0,0.0
2017-04-20T15:00,20.3,62,0.00,1013.8,10.8,0.0,0.0
2017-04-20T16:00,18.9,69,0.00,1013.7,11.1,0.0,0.0
2017-04-20T17:00,17.6,74,0.00,1013.7,10.8,0.0,0.0
2017-04-20T18:00,16.4,80,0.00,1013.9,11.0,0.0,0.0
2017-04-20T19:00,15.2,85,0.00,1013.2,10.1,0.0,0.0
2017-04-20T20:00,14.3,88,0.00,1013.3,10.3,0.0,0.0
2017-04-20T21:00,13.7,89,0.00,1013.3,10.4,0.0,0.0
2017-04-20T22:00,13.0,91,0.00,1012.9,9.7,0.0,0.0
2017-04-20T23:00,12.4,92,0.00,1012.9,9.0,0.0,0.0
2017-04-21T00:00,12.0,92,0.00,1013.0,8.7,0.0,0.0
2017-04-21T01:00,11.9,92,0.00,1013.4,8.1,0.0,0.0
2017-04-21T02:00,12.2,92,0.00,1014.1,7.1,21.0,14.0
2017-04-21T03:00,16.3,81,0.00,1014.6,6.3,161.0,50.0
2017-04-21T04:00,21.1,56,0.00,1014.9,5.6,340.0,67.0
2017-04-21T05:00,24.8,40,0.00,1015.0,5.4,481.0,85.0
2017-04-21T06:00,27.4,31,0.00,1015.2,5.0,596.0,84.0
2017-04-21T07:00,28.7,27,0.00,1014.3,6.6,642.0,87.0
2017-04-21T08:00,29.0,27,0.00,1014.0,9.8,625.0,86.0
2017-04-21T09:00,28.8,29,0.00,1013.7,12.0,546.0,81.0
2017-04-21T10:00,28.3,31,0.00,1013.6,12.1,413.0,74.0
2017-04-21T11:00,27.4,35,0.00,1013.4,12.0,244.0,61.0
2017-04-21T12:00,25.4,42,0.00,1013.9,9.4,74.0,34.0
2017-04-21T13:00,23.4,50,0.00,1013.7,9.5,0.0,2.0
2017-04-21T14:00,21.9,56,0.00,1014.2,10.4,0.0,0.0
2017-04-21T15:00,19.8,68,0.00,1014.0,10.3,0.0,0.0
2017-04-21T16:00,18.6,74,0.00,1013.9,10.5,0.0,0.0
2017-04-21T17:00,17.4,79,0.00,1013.9,10.7,0.0,0.0
2017-04-21T18:00,16.4,84,0.00,1014.2,11.8,0.0,0.0
2017-04-21T19:00,15.6,87,0.00,1013.8,11.2,0.0,0.0
2017-04-21T20:00,15.0,89,0.00,1013.1,10.9,0.0,0.0
2017-04-21T21:00,14.5,90,0.00,1013.0,11.0,0.0,0.0
2017-04-21T22:00,13.9,91,0.00,1012.4,10.8,0.0,0.0
2017-04-21T23:00,13.2,92,0.00,1012.3,10.1,0.0,0.0
2017-04-22T00:00,12.5,94,0.00,1012.5,9.6,0.0,0.0
2017-04-22T01:00,12.2,94,0.00,1012.7,8.8,0.0,0.0
2017-04-22T02:00,12.7,93,0.00,1013.4,7.0,20.0,13.0
2017-04-22T03:00,16.4,81,0.00,1013.7,6.4,153.0,52.0
2017-04-22T04:00,20.8,59,0.00,1013.9,5.0,330.0,71.0
2017-04-22T05:00,24.6,42,0.00,1014.0,4.3,491.0,76.0
2017-04-22T06:00,27.2,31,0.00,1014.1,1.4,594.0,83.0
2017-04-22T07:00,28.6,26,0.00,1013.3,5.1,635.0,89.0
2017-04-22T08:00,29.2,24,0.00,1012.6,8.7,622.0,85.0
2017-04-22T09:00,29.1,25,0.00,1012.2,12.1,543.0,82.0
2017-04-22T10:00,28.5,28,0.00,1012.4,14.4,411.0,73.0
2017-04-22T11:00,27.2,35,0.00,1012.6,14.8,240.0,61.0
2017-04-22T12:00,25.1,44,0.00,1012.6,12.4,71.0,33.0
2017-04-22T13:00,22.9,54,0.00,1012.8,11.5,0.0,1.0
2017-04-22T14:00,21.5,60,0.00,1013.0,11.1,0.0,0.0
2017-04-22T15:00,20.0,69,0.00,1013.0,12.1,0.0,0.0
2017-04-22T16:00,18.8,74,0.00,1013.2,12.7,0.0,0.0
2017-04-22T17:00,17.7,80,0.00,1013.4,12.3,0.0,0.0
2017-04-22T18:00,16.8,84,0.00,1013.1,12.7,0.0,0.0
2017-04-22T19:00,16.1,87,0.00,1012.6,12.1,0.0,0.0
2017-04-22T20:00,15.7,90,0.00,1012.5,11.8,0.0,0.0
2017-04-22T21:00,15.4,91,0.00,1012.2,11.3,0.0,0.0
2017-04-22T22:00,15.2,92,0.00,1012.0,11.3,0.0,0.0
2017-04-22T23:00,15.1,92,0.00,1012.2,12.1,0.0,0.0
2017-04-23T00:00,15.0,93,0.00,1012.3,12.8,0.0,0.0
2017-04-23T01:00,15.1,91,0.00,1012.9,13.8,0.0,0.0
2017-04-23T02:00,15.7,87,0.00,1013.4,15.7,16.0,13.0
2017-04-23T03:00,17.7,75,0.00,1013.8,16.5,119.0,66.0
2017-04-23T04:00,20.9,56,0.00,1014.3,18.1,315.0,75.0
2017-04-23T05:00,23.8,44,0.00,1014.1,21.6,479.0,78.0
2017-04-23T06:00,26.0,34,0.00,1013.7,19.2,584.0,85.0
2017-04-23T07:00,27.6,29,0.00,1013.0,18.4,632.0,85.0
2017-04-23T08:00,28.5,27,0.00,1012.3,18.4,613.0,85.0
2017-04-23T09:00,28.7,26,0.00,1012.2,19.6,534.0,81.0
2017-04-23T10:00,28.4,28,0.00,1011.7,20.2,402.0,73.0
2017-04-23T11:00,27.4,32,0.00,1011.6,19.5,233.0,60.0
2017-04-23T12:00,25.4,38,0.00,1011.8,16.9,68.0,32.0
2017-04-23T13:00,23.4,44,0.00,1012.2,16.6,0.0,1.0
2017-04-23T14:00,21.9,49,0.00,1012.7,16.6,0.0,0.0
2017-04-23T15:00,21.1,52,0.00,1012.9,16.0,0.0,0.0
2017-04-23T16:00,20.1,56,0.00,1013.2,15.5,0.0,0.0
2017-04-23T17:00,19.2,60,0.00,1013.5,14.2,0.0,0.0
2017-04-23T18:00,18.3,65,0.00,1013.5,12.5,0.0,0.0
2017-04-23T19:00,17.5,68,0.00,1013.3,11.9,0.0,0.0
2017-04-23T20:00,16.6,73,0.00,1013.4,10.8,0.0,0.0
2017-04-23T21:00,15.7,78,0.00,1013.2,10.8,0.0,0.0
2017-04-23T22:00,14.8,83,0.00,1012.8,9.7,0.0,0.0
2017-04-23T23:00,13.9,88,0.00,1012.9,9.6,0.0,0.0
2017-04-24T00:00,13.2,91,0.00,1012.7,9.4,0.0,0.0
2017-04-24T01:00,12.8,92,0.00,1013.1,10.3,0.0,0.0
2017-04-24T02:00,12.8,93,0.00,1013.5,8.0,18.0,12.0
2017-04-24T03:00,16.0,77,0.00,1013.9,8.7,150.0,49.0
2017-04-24T04:00,19.9,59,0.00,1014.4,8.5,323.0,69.0
2017-04-24T05:00,23.3,44,0.00,1014.2,8.0,474.0,78.0
2017-04-24T06:00,26.1,34,0.00,1014.7,7.0,577.0,84.0
2017-04-24T07:00,27.8,29,0.00,1013.8,6.2,622.0,86.0
2017-04-24T08:00,28.5,26,0.00,1013.2,8.0,605.0,84.0
2017-04-24T09:00,28.6,26,0.00,1012.6,10.2,526.0,81.0
2017-04-24T10:00,28.3,27,0.00,1013.0,11.6,395.0,73.0
2017-04-24T11:00,27.7,30,0.00,1012.9,11.9,228.0,60.0
2017-04-24T12:00,26.1,35,0.00,1013.2,9.0,65.0,31.0
2017-04-24T13:00,24.2,42,0.00,1013.3,8.9,0.0,1.0
2017-04-24T14:00,22.8,47,0.00,1013.7,10.2,0.0,0.0
2017-04-24T15:00,20.4,58,0.00,1013.6,11.0,0.0,0.0
2017-04-24T16:00,19.0,63,0.00,1013.6,10.7,0.0,0.0
2017-04-24T17:00,17.5,70,0.00,1013.7,10.0,0.0,0.0
2017-04-24T18:00,16.2,77,0.00,1013.5,9.9,0.0,0.0
2017-04-24T19:00,15.0,84,0.00,1013.2,10.0,0.0,0.0
2017-04-24T20:00,14.1,87,0.00,1013.0,9.6,0.0,0.0
2017-04-24T21:00,13.4,90,0.00,1012.5,10.0,0.0,0.0
2017-04-24T22:00,12.8,92,0.00,1011.9,9.9,0.0,0.0
2017-04-24T23:00,12.3,93,0.00,1012.0,9.8,0.0,0.0
2017-04-25T00:00,11.8,94,0.00,1011.8,9.7,0.0,0.0
2017-04-25T01:00,11.6,94,0.00,1012.0,9.7,0.0,0.0
2017-04-25T02:00,11.9,93,0.00,1012.4,6.2,16.0,12.0
2017-04-25T03:00,15.9,78,0.00,1012.9,7.1,126.0,60.0
2017-04-25T04:00,21.0,54,0.00,1012.9,4.9,302.0,70.0
2017-04-25T05:00,25.4,36,0.00,1012.9,3.5,457.0,83.0
2017-04-25T06:00,27.8,26,0.00,1012.4,3.4,522.0,111.0
2017-04-25T07:00,29.1,23,0.00,1011.6,4.2,572.0,111.0
2017-04-25T08:00,29.5,23,0.00,1010.8,6.5,557.0,107.0
2017-04-25T09:00,29.5,23,0.00,1010.3,8.4,490.0,94.0
2017-04-25T10:00,29.0,25,0.00,1009.9,10.3,346.0,92.0
2017-04-25T11:00,28.0,28,0.00,1010.0,10.6,187.0,74.0
2017-04-25T12:00,26.3,33,0.00,1009.9,7.6,59.0,30.0
2017-04-25T13:00,25.0,37,0.00,1010.2,8.0,0.0,1.0
2017-04-25T14:00,24.0,40,0.00,1010.3,9.0,0.0,0.0
2017-04-25T15:00,22.0,49,0.00,1009.9,10.3,0.0,0.0
2017-04-25T16:00,20.7,54,0.00,1009.9,8.2,0.0,0.0
2017-04-25T17:00,20.3,56,0.00,1009.5,4.3,0.0,0.0
2017-04-25T18:00,20.3,56,0.00,1009.5,5.9,0.0,0.0
2017-04-25T19:00,19.6,59,0.00,1009.9,10.0,0.0,0.0
2017-04-25T20:00,19.0,63,0.00,1010.3,10.0,0.0,0.0
2017-04-25T21:00,18.6,66,0.00,1010.9,13.2,0.0,0.0
2017-04-25T22:00,17.1,71,0.00,1010.6,13.5,0.0,0.0
2017-04-25T23:00,17.7,66,0.00,1009.7,15.2,0.0,0.0
2017-04-26T00:00,18.3,60,0.00,1009.0,10.5,0.0,0.0
2017-04-26T01:00,18.9,52,0.00,1009.3,7.4,0.0,0.0
2017-04-26T02:00,19.1,53,0.00,1009.7,8.0,10.0,12.0
2017-04-26T03:00,18.6,75,0.10,1010.5,4.3,101.0,58.0
2017-04-26T04:00,20.1,69,0.20,1010.9,6.2,160.0,94.0
2017-04-26T05:00,21.9,58,0.30,1011.2,7.4,203.0,157.0
2017-04-26T06:00,20.8,67,0.60,1011.7,13.7,278.0,186.0
2017-04-26T07:00,21.7,59,0.00,1010.6,7.1,187.0,231.0
2017-04-26T08:00,21.7,60,0.60,1009.6,6.6,319.0,173.0
2017-04-26T09:00,19.8,73,1.90,1009.5,9.2,294.0,151.0
2017-04-26T10:00,19.4,76,1.30,1009.4,10.5,250.0,91.0
2017-04-26T11:00,20.1,74,0.40,1009.4,10.9,134.0,69.0
2017-04-26T12:00,20.0,75,0.00,1009.4,11.1,47.0,27.0
2017-04-26T13:00,19.3,78,0.00,1009.9,12.5,0.0,0.0
2017-04-26T14:00,18.8,80,0.00,1010.8,13.6,0.0,0.0
2017-04-26T15:00,17.0,85,0.00,1011.7,12.9,0.0,0.0
2017-04-26T16:00,16.1,91,0.00,1012.4,11.9,0.0,0.0
2017-04-26T17:00,15.6,95,0.00,1012.9,12.0,0.0,0.0
2017-04-26T18:00,15.7,96,0.00,1013.0,13.0,0.0,0.0
2017-04-26T19:00,15.9,96,0.00,1013.5,13.3,0.0,0.0
2017-04-26T20:00,16.0,95,0.00,1013.3,13.4,0.0,0.0
2017-04-26T21:00,16.1,95,0.00,1013.5,13.1,0.0,0.0
2017-04-26T22:00,16.1,94,0.00,1013.2,12.8,0.0,0.0
2017-04-26T23:00,16.1,93,0.00,1013.2,12.1,0.0,0.0
2017-04-27T00:00,16.1,93,0.00,1013.3,11.5,0.0,0.0
2017-04-27T01:00,16.0,93,0.00,1013.5,10.7,0.0,0.0
2017-04-27T02:00,16.1,92,0.00,1014.0,10.2,4.0,9.0
2017-04-27T03:00,16.9,85,0.00,1014.3,10.1,54.0,69.0
2017-04-27T04:00,18.2,76,0.00,1014.2,9.0,243.0,95.0
2017-04-27T05:00,19.4,70,0.00,1014.0,8.1,276.0,152.0
2017-04-27T06:00,20.8,64,0.00,1013.5,5.7,561.0,75.0
2017-04-27T07:00,21.7,60,0.00,1013.1,6.2,592.0,88.0
2017-04-27T08:00,22.0,59,0.00,1012.2,7.2,583.0,82.0
2017-04-27T09:00,21.7,61,0.00,1011.6,8.4,505.0,79.0
2017-04-27T10:00,20.7,66,0.00,1011.9,11.0,379.0,70.0
2017-04-27T11:00,19.3,72,0.00,1012.1,12.2,209.0,59.0
2017-04-27T12:00,18.0,79,0.00,1012.0,10.8,56.0,27.0
2017-04-27T13:00,17.0,86,0.00,1012.3,9.4,0.0,0.0
2017-04-27T14:00,16.4,90,0.00,1012.2,8.0,0.0,0.0
2017-04-27T15:00,16.0,92,0.00,1012.2,7.3,0.0,0.0
2017-04-27T16:00,15.4,95,0.00,1012.2,8.0,0.0,0.0
2017-04-27T17:00,15.2,96,0.00,1012.1,7.4,0.0,0.0
2017-04-27T18:00,14.7,96,0.00,1012.0,4.6,0.0,0.0
2017-04-27T19:00,14.8,96,0.00,1011.8,5.7,0.0,0.0
2017-04-27T20:00,15.2,95,0.00,1011.3,6.4,0.0,0.0
2017-04-27T21:00,15.3,95,0.00,1011.1,6.0,0.0,0.0
2017-04-27T22:00,15.0,96,0.00,1011.3,7.0,0.0,0.0
2017-04-27T23:00,14.5,97,0.00,1010.9,7.7,0.0,0.0
2017-04-28T00:00,14.6,96,0.00,1011.4,6.3,0.0,0.0
2017-04-28T01:00,14.9,95,0.00,1011.7,4.2,0.0,0.0
2017-04-28T02:00,15.8,93,0.00,1012.3,2.0,10.0,11.0
2017-04-28T03:00,17.3,87,0.00,1012.9,1.8,89.0,53.0
2017-04-28T04:00,19.7,72,0.00,1013.4,4.6,218.0,93.0
2017-04-28T05:00,21.7,62,0.00,1013.4,4.7,369.0,106.0
2017-04-28T06:00,23.4,56,0.00,1013.3,2.9,447.0,112.0
2017-04-28T07:00,24.6,52,0.00,1012.7,3.9,524.0,112.0
2017-04-28T08:00,25.4,50,0.00,1012.1,4.7,513.0,103.0
2017-04-28T09:00,25.7,49,0.00,1011.8,5.8,464.0,90.0
2017-04-28T10:00,25.6,50,0.00,1012.2,8.7,335.0,85.0
2017-04-28T11:00,25.0,52,0.00,1012.1,10.8,186.0,65.0
2017-04-28T12:00,23.6,58,0.00,1012.6,10.9,45.0,30.0
2017-04-28T13:00,22.3,64,0.00,1012.9,11.9,0.0,0.0
2017-04-28T14:00,21.5,68,0.00,1013.5,11.6,0.0,0.0
2017-04-28T15:00,20.0,73,0.00,1013.7,11.0,0.0,0.0
2017-04-28T16:00,19.9,75,0.00,1013.8,9.7,0.0,0.0
2017-04-28T17:00,19.8,76,0.00,1013.8,9.7,0.0,0.0
2017-04-28T18:00,19.8,76,0.00,1014.2,7.3,0.0,0.0
2017-04-28T19:00,19.5,77,0.00,1014.1,7.6,0.0,0.0
2017-04-28T20:00,18.6,80,0.00,1014.4,8.9,0.0,0.0
2017-04-28T21:00,19.4,71,0.00,1014.3,10.9,0.0,0.0
2017-04-28T22:00,21.3,54,0.00,1014.3,11.9,0.0,0.0
2017-04-28T23:00,22.0,47,0.00,1014.0,13.1,0.0,0.0
2017-04-29T00:00,21.7,47,0.00,1014.2,13.2,0.0,0.0
2017-04-29T01:00,20.9,49,0.00,1014.7,13.0,0.0,0.0
2017-04-29T02:00,20.5,52,0.00,1015.0,13.1,13.0,10.0
2017-04-29T03:00,25.0,39,0.00,1015.9,15.3,129.0,47.0
2017-04-29T04:00,29.7,28,0.00,1016.0,15.6,296.0,65.0
2017-04-29T05:00,32.1,23,0.00,1016.2,18.8,439.0,75.0
2017-04-29T06:00,33.2,20,0.00,1016.0,21.7,539.0,81.0
2017-04-29T07:00,33.8,19,0.00,1014.8,21.9,582.0,84.0
2017-04-29T08:00,34.1,18,0.00,1013.9,22.5,565.0,83.0
2017-04-29T09:00,34.2,17,0.00,1013.7,21.9,490.0,78.0
2017-04-29T10:00,33.9,17,0.00,1013.3,20.6,362.0,71.0
2017-04-29T11:00,33.2,18,0.00,1012.9,14.6,202.0,56.0
2017-04-29T12:00,31.6,20,0.00,1012.6,11.8,51.0,26.0
2017-04-29T13:00,29.4,23,0.00,1012.6,11.7,0.0,0.0
2017-04-29T14:00,26.9,27,0.00,1012.8,13.1,0.0,0.0
2017-04-29T15:00,26.1,27,0.00,1013.0,14.4,0.0,0.0
2017-04-29T16:00,26.1,27,0.00,1012.5,15.5,0.0,0.0
2017-04-29T17:00,26.2,27,0.00,1012.9,15.9,0.0,0.0
2017-04-29T18:00,26.0,27,0.00,1012.9,11.7,0.0,0.0
2017-04-29T19:00,23.7,34,0.00,1013.5,14.3,0.0,0.0
2017-04-29T20:00,20.4,53,0.00,1014.9,13.7,0.0,0.0
2017-04-29T21:00,18.5,72,0.00,1014.7,10.3,0.0,0.0
2017-04-29T22:00,17.6,81,0.00,1015.2,6.4,0.0,0.0
2017-04-29T23:00,17.1,86,0.00,1015.2,4.3,0.0,0.0
2017-04-30T00:00,16.9,88,0.20,1015.2,4.9,0.0,0.0
2017-04-30T01:00,16.8,87,0.00,1014.7,8.5,0.0,0.0
2017-04-30T02:00,16.6,89,0.00,1014.4,8.4,2.0,13.0
2017-04-30T03:00,19.8,71,0.00,1013.6,14.7,24.0,76.0
2017-04-30T04:00,22.1,63,0.00,1013.1,14.7,69.0,124.0
2017-04-30T05:00,23.6,56,0.00,1013.0,4.7,88.0,186.0
2017-04-30T06:00,24.8,50,0.00,1012.5,4.1,281.0,179.0
2017-04-30T07:00,25.3,47,0.00,1011.6,10.9,241.0,187.0
2017-04-30T08:00,24.3,54,0.00,1011.7,18.2,282.0,166.0
2017-04-30T09:00,21.8,70,0.00,1012.6,21.6,263.0,158.0
2017-04-30T10:00,20.3,78,0.20,1013.8,18.2,156.0,136.0
2017-04-30T11:00,19.4,83,0.40,1014.2,12.8,125.0,67.0
2017-04-30T12:00,18.9,87,0.40,1015.0,3.7,7.0,24.0
2017-04-30T13:00,18.4,92,0.70,1015.4,5.8,0.0,0.0
2017-04-30T14:00,18.0,96,1.00,1015.7,7.0,0.0,0.0
2017-04-30T15:00,17.8,92,0.20,1015.7,8.6,0.0,0.0
2017-04-30T16:00,17.5,94,0.10,1015.7,8.7,0.0,0.0
2017-04-30T17:00,17.1,94,0.40,1015.9,9.1,0.0,0.0
2017-04-30T18:00,16.8,95,0.20,1016.3,8.9,0.0,0.0
2017-04-30T19:00,16.5,96,0.00,1016.0,9.5,0.0,0.0
2017-04-30T20:00,16.3,96,0.00,1016.4,9.4,0.0,0.0
2017-04-30T21:00,15.9,96,0.00,1016.0,8.9,0.0,0.0
2017-04-30T22:00,15.8,96,0.00,1015.8,9.3,0.0,0.0
2017-04-30T23:00,15.5,97,0.00,1015.8,8.8,0.0,0.0
2017-05-01T00:00,15.2,97,0.00,1015.9,8.6,0.0,0.0
2017-05-01T01:00,14.9,97,0.00,1016.4,8.6,0.0,0.0
2017-05-01T02:00,14.9,98,0.00,1016.8,9.8,8.0,10.0
2017-05-01T03:00,15.5,94,0.00,1017.3,10.1,86.0,65.0
2017-05-01T04:00,16.9,86,0.00,1017.7,9.3,202.0,111.0
2017-05-01T05:00,18.1,78,0.00,1018.1,8.8,318.0,126.0
2017-05-01T06:00,19.2,71,0.00,1017.7,7.9,445.0,129.0
2017-05-01T07:00,19.9,67,0.00,1017.5,7.7,501.0,105.0
2017-05-01T08:00,20.2,65,0.00,1016.9,8.2,499.0,115.0
2017-05-01T09:00,20.1,65,0.00,1017.3,8.3,432.0,107.0
2017-05-01T10:00,19.9,67,0.00,1017.1,8.2,328.0,83.0
2017-05-01T11:00,19.2,71,0.00,1017.4,9.0,189.0,59.0
