datetime,experimentid_x,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s,month
2018-04-30 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.87,15.9,2.691813,5.54,25.5,1,16.7,2.0,4
2018-04-30 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.89,15.6,2.691813,5.75,25.33,1,17.4,1.5,4
2018-04-30 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.87,15.2,2.691813,5.49,25.06,1,18.0,1.5,4
2018-04-30 21:00:00,Spring2018_SOT_26BAM_LRB0401,7.89,15.0,2.64622,5.4,25.04,1,17.8,1.5,4
2018-04-30 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.88,14.6,2.691813,5.26,24.9,1,17.0,1.5,4
2018-04-30 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.9,14.3,2.600557,5.17,24.51,1,16.9,1.5,4
2018-04-30 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.92,14.1,2.600557,5.55,24.19,1,17.3,1.0,4
2018-04-30 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.92,13.9,2.600557,5.41,23.91,1,17.8,0.5,4
2018-04-30 22:15:00,Spring2018_SOT_26BAM_LRB0401,7.95,13.7,2.600557,5.44,23.52,1,18.4,0.0,4
2018-04-30 22:30:00,Spring2018_SOT_26BAM_LRB0401,7.95,13.6,2.600557,5.59,23.42,1,18.0,1.0,4
2018-04-30 22:45:00,Spring2018_SOT_26BAM_LRB0401,7.97,13.2,2.554964,5.63,23.21,1,17.8,1.5,4
2018-04-30 23:00:00,Spring2018_SOT_26BAM_LRB0401,7.99,13.0,2.554964,5.49,22.73,1,18.6,0.5,4
2018-04-30 23:15:00,Spring2018_SOT_26BAM_LRB0401,7.98,12.8,2.50937,5.42,22.32,1,18.9,0.0,4
2018-04-30 23:30:00,Spring2018_SOT_26BAM_LRB0401,8.0,12.6,2.50937,5.47,22.08,1,18.2,0.5,4
2018-04-30 23:45:00,Spring2018_SOT_26BAM_LRB0401,8.0,12.3,2.50937,5.57,22.06,1,15.5,1.0,4
2018-05-03 00:00:00,Spring2018_SOT_26BAM_LRB0401,7.72,12.3,2.144346,5.16,17.42,1,29.3,0.0,5
2018-05-03 00:15:00,Spring2018_SOT_26BAM_LRB0401,7.73,12.1,2.144346,5.29,17.34,1,29.4,0.0,5
2018-05-03 00:30:00,Spring2018_SOT_26BAM_LRB0401,7.73,11.9,2.144346,5.25,16.8,1,31.4,0.0,5
2018-05-03 00:45:00,Spring2018_SOT_26BAM_LRB0401,7.73,11.7,2.144346,5.35,16.13,1,32.9,0.0,5
2018-05-03 01:00:00,Spring2018_SOT_26BAM_LRB0401,7.74,11.5,2.144346,5.47,15.75,1,33.3,0.0,5
2018-05-03 01:15:00,Spring2018_SOT_26BAM_LRB0401,7.75,11.3,2.144346,5.57,15.34,1,35.1,0.0,5
2018-05-03 01:30:00,Spring2018_SOT_26BAM_LRB0401,7.76,11.1,2.098682,5.56,15.03,1,36.4,0.0,5
2018-05-03 01:45:00,Spring2018_SOT_26BAM_LRB0401,7.76,10.9,2.053089,5.64,14.74,1,36.4,0.0,5
2018-05-03 02:00:00,Spring2018_SOT_26BAM_LRB0401,7.76,10.7,2.053089,5.76,14.43,1,35.4,0.0,5
2018-05-03 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.77,10.5,2.053089,5.8,14.29,1,37.4,0.0,5
2018-05-03 02:30:00,Spring2018_SOT_26BAM_LRB0401,7.78,10.4,2.053089,5.91,14.48,1,38.8,0.0,5
2018-05-03 02:45:00,Spring2018_SOT_26BAM_LRB0401,7.78,10.3,2.053089,5.9,14.19,1,41.4,0.0,5
2018-05-03 03:00:00,Spring2018_SOT_26BAM_LRB0401,7.79,10.0,2.007426,5.97,13.95,1,43.8,0.0,5
2018-05-03 03:15:00,Spring2018_SOT_26BAM_LRB0401,7.79,9.9,1.961833,6.12,13.64,1,44.3,0.0,5
2018-05-03 03:30:00,Spring2018_SOT_26BAM_LRB0401,7.8,9.7,2.007426,6.19,13.47,1,41.3,0.0,5
2018-05-03 03:45:00,Spring2018_SOT_26BAM_LRB0401,7.81,9.5,1.961833,6.22,12.73,1,39.4,0.0,5
2018-05-03 04:00:00,Spring2018_SOT_26BAM_LRB0401,7.81,9.3,1.961833,6.28,12.9,1,39.8,0.5,5
2018-05-03 04:15:00,Spring2018_SOT_26BAM_LRB0401,7.82,9.2,1.961833,6.36,12.75,1,39.9,0.0,5
2018-05-03 04:30:00,Spring2018_SOT_26BAM_LRB0401,7.83,9.0,1.961833,6.48,12.7,1,40.6,0.0,5
2018-05-03 04:45:00,Spring2018_SOT_26BAM_LRB0401,7.83,8.8,1.961833,6.49,12.34,1,42.7,0.0,5
2018-05-03 05:00:00,Spring2018_SOT_26BAM_LRB0401,7.84,8.6,1.961833,6.59,12.29,1,40.9,0.0,5
2018-05-03 05:15:00,Spring2018_SOT_26BAM_LRB0401,7.84,8.4,2.235532,6.62,11.98,1,39.4,0.0,5
2018-05-03 05:30:00,Spring2018_SOT_26BAM_LRB0401,7.85,8.2,6.980434,6.83,11.56,2,41.9,0.0,5
2018-05-03 05:45:00,Spring2018_SOT_26BAM_LRB0401,7.88,8.0,27.78503,6.99,11.2,9,43.6,0.5,5
2018-05-03 06:00:00,Spring2018_SOT_26BAM_LRB0401,7.9,7.9,72.58776,7.3,11.08,37,46.7,0.0,5
2018-05-03 06:15:00,Spring2018_SOT_26BAM_LRB0401,7.95,7.8,149.8748,7.88,11.86,79,44.9,0.5,5
2018-05-03 06:30:00,Spring2018_SOT_26BAM_LRB0401,7.97,7.8,239.5715,8.75,12.68,122,43.4,0.5,5
2018-05-03 06:45:00,Spring2018_SOT_26BAM_LRB0401,7.9,7.9,336.8418,9.69,13.21,168,42.5,0.5,5
2018-05-03 07:00:00,Spring2018_SOT_26BAM_LRB0401,7.79,8.1,441.0014,10.75,14.19,217,39.9,0.5,5
2018-05-03 07:15:00,Spring2018_SOT_26BAM_LRB0401,7.94,8.4,550.5903,11.9,14.72,268,38.5,0.5,5
2018-05-03 07:30:00,Spring2018_SOT_26BAM_LRB0401,7.89,8.8,658.2172,13.03,15.41,318,36.7,1.0,5
2018-05-03 07:45:00,Spring2018_SOT_26BAM_LRB0401,7.84,10.5,767.5779,13.73,16.39,369,34.8,0.5,5
2018-05-03 08:00:00,Spring2018_SOT_26BAM_LRB0401,7.84,11.0,873.5168,14.44,17.39,419,33.9,0.5,5
2018-05-03 08:15:00,Spring2018_SOT_26BAM_LRB0401,7.85,11.7,981.6457,15.35,18.15,469,33.1,0.0,5
2018-05-03 08:30:00,Spring2018_SOT_26BAM_LRB0401,7.88,12.4,1088.451,16.17,18.56,521,31.8,0.0,5
2018-05-03 16:15:00,Spring2018_SOT_26BAM_LRB0401,7.89,28.4,939.9453,19.94,27.19,532,17.6,3.0,5
2018-05-03 16:30:00,Spring2018_SOT_26BAM_LRB0401,7.93,28.0,980.9613,19.32,28.15,483,17.0,0.5,5
2018-05-03 16:45:00,Spring2018_SOT_26BAM_LRB0401,7.91,27.4,871.2357,17.3,27.97,431,17.1,1.0,5
2018-05-03 17:00:00,Spring2018_SOT_26BAM_LRB0401,8.0,26.7,759.2286,16.32,27.19,377,17.7,2.0,5
2018-05-03 17:15:00,Spring2018_SOT_26BAM_LRB0401,7.88,26.1,648.3624,15.13,27.46,324,17.6,2.0,5
2018-05-03 17:30:00,Spring2018_SOT_26BAM_LRB0401,7.87,25.4,540.4617,13.92,27.9,273,17.1,1.0,5
2018-05-03 17:45:00,Spring2018_SOT_26BAM_LRB0401,7.98,24.5,436.3477,12.55,27.51,223,17.2,2.0,5
2018-05-03 18:00:00,Spring2018_SOT_26BAM_LRB0401,7.88,23.7,334.2413,11.25,27.31,176,17.2,1.0,5
2018-05-03 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.92,23.0,236.9709,9.89,27.43,128,17.7,1.0,5
2018-05-03 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.91,22.3,148.3692,8.46,26.99,84,17.9,1.5,5
2018-05-03 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.89,21.7,58.94618,7.3,26.74,39,18.7,1.0,5
2018-05-03 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.85,21.0,28.10439,6.33,26.35,11,18.4,1.0,5
2018-05-03 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.81,20.4,7.756077,5.39,25.87,2,19.9,1.0,5
2018-05-03 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.77,20.0,2.919918,4.63,25.26,1,20.8,0.0,5
2018-05-03 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.72,19.7,2.600557,4.04,24.82,1,21.2,0.0,5
2018-05-03 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.7,19.3,2.600557,3.67,24.6,1,21.6,0.0,5
2018-05-03 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.67,19.0,2.554964,3.44,24.17,1,21.9,0.0,5
2018-05-03 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.65,18.7,2.50937,3.3,23.54,1,23.1,0.0,5
2018-05-03 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.63,18.4,2.50937,3.2,23.38,1,23.0,0.0,5
2018-05-03 21:00:00,Spring2018_SOT_26BAM_LRB0401,7.61,18.1,2.50937,3.17,22.99,1,24.9,0.0,5
2018-05-03 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.6,17.8,2.463637,3.19,22.39,1,25.0,0.0,5
2018-05-03 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.58,17.6,2.463637,3.19,23.02,1,23.9,0.0,5
2018-05-03 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.57,17.3,2.418044,3.26,22.15,1,25.9,0.0,5
2018-05-03 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.56,17.1,2.418044,3.27,21.53,1,26.4,0.0,5
2018-05-03 22:15:00,Spring2018_SOT_26BAM_LRB0401,7.55,16.8,2.418044,3.34,21.46,1,26.7,0.0,5
2018-05-03 22:30:00,Spring2018_SOT_26BAM_LRB0401,7.56,16.5,2.418044,3.4,21.01,1,28.9,0.0,5
2018-05-03 22:45:00,Spring2018_SOT_26BAM_LRB0401,7.55,16.2,2.418044,3.49,20.98,1,27.2,0.0,5
2018-05-03 23:00:00,Spring2018_SOT_26BAM_LRB0401,7.54,16.0,2.372381,3.56,20.48,1,28.3,0.0,5
2018-05-03 23:15:00,Spring2018_SOT_26BAM_LRB0401,7.55,15.7,2.372381,3.67,20.2,1,27.8,0.0,5
2018-05-03 23:30:00,Spring2018_SOT_26BAM_LRB0401,7.56,15.4,2.326788,3.72,20.36,1,28.7,0.5,5
2018-05-03 23:45:00,Spring2018_SOT_26BAM_LRB0401,7.54,15.1,2.326788,3.76,20.25,1,28.2,0.0,5
2018-05-23 00:00:00,Spring2018_SOT_26BAM_LRB0401,7.54,19.4,2.874255,4.24,24.15,1,18.5,0.0,5
2018-05-23 00:15:00,Spring2018_SOT_26BAM_LRB0401,7.54,19.4,2.874255,4.24,23.81,1,18.3,0.0,5
2018-05-23 00:30:00,Spring2018_SOT_26BAM_LRB0401,7.53,19.3,2.874255,4.23,23.26,1,19.2,0.0,5
2018-05-23 00:45:00,Spring2018_SOT_26BAM_LRB0401,7.53,19.2,2.874255,4.21,23.04,1,18.8,0.0,5
2018-05-23 01:00:00,Spring2018_SOT_26BAM_LRB0401,7.52,19.2,2.828662,4.21,22.44,1,19.7,0.0,5
2018-05-23 01:15:00,Spring2018_SOT_26BAM_LRB0401,7.51,19.1,2.783069,4.22,22.2,1,19.6,0.0,5
2018-05-23 01:30:00,Spring2018_SOT_26BAM_LRB0401,7.5,19.1,2.828662,4.2,22.35,1,20.3,0.5,5
2018-05-23 01:45:00,Spring2018_SOT_26BAM_LRB0401,7.51,19.1,2.783069,4.23,22.42,1,21.1,0.0,5
2018-05-23 02:00:00,Spring2018_SOT_26BAM_LRB0401,7.5,19.1,2.783069,4.28,22.03,1,20.9,0.0,5
2018-05-23 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.52,19.1,2.783069,4.3,21.6,1,20.3,0.0,5
2018-05-23 02:30:00,Spring2018_SOT_26BAM_LRB0401,7.51,19.2,2.783069,4.42,20.82,1,21.5,0.0,5
2018-05-23 02:45:00,Spring2018_SOT_26BAM_LRB0401,7.51,19.2,2.783069,4.38,20.79,1,21.1,0.5,5
2018-05-23 03:00:00,Spring2018_SOT_26BAM_LRB0401,7.52,19.1,2.737406,4.37,20.65,1,20.1,0.5,5
2018-05-23 03:15:00,Spring2018_SOT_26BAM_LRB0401,7.52,19.1,2.737406,4.42,20.56,1,20.4,0.0,5
2018-05-23 03:30:00,Spring2018_SOT_26BAM_LRB0401,7.52,19.0,2.737406,4.48,19.98,1,20.0,0.5,5
2018-05-23 03:45:00,Spring2018_SOT_26BAM_LRB0401,7.52,18.9,2.691813,4.58,20.22,1,20.3,0.0,5
2018-05-23 04:00:00,Spring2018_SOT_26BAM_LRB0401,7.53,18.8,2.691813,4.6,20.36,1,20.9,0.0,5
2018-05-23 04:15:00,Spring2018_SOT_26BAM_LRB0401,7.54,18.7,2.691813,4.69,19.58,1,21.3,0.5,5
2018-05-23 04:30:00,Spring2018_SOT_26BAM_LRB0401,7.55,18.4,2.691813,4.75,19.53,1,23.4,1.5,5
2018-05-23 04:45:00,Spring2018_SOT_26BAM_LRB0401,7.56,17.7,2.691813,4.98,19.22,1,24.8,1.0,5
2018-05-23 05:00:00,Spring2018_SOT_26BAM_LRB0401,7.56,18.0,2.919918,4.96,18.89,1,23.3,0.5,5
2018-05-23 05:15:00,Spring2018_SOT_26BAM_LRB0401,7.57,17.8,7.892926,5.04,18.89,2,23.2,0.0,5
2018-05-23 05:30:00,Spring2018_SOT_26BAM_LRB0401,7.56,17.5,27.14623,5.19,19.13,8,23.0,0.5,5
2018-05-23 05:45:00,Spring2018_SOT_26BAM_LRB0401,7.58,17.3,70.16965,5.53,19.17,38,23.1,1.0,5
2018-05-23 06:00:00,Spring2018_SOT_26BAM_LRB0401,7.62,17.1,146.453,6.21,19.94,79,23.7,0.0,5
2018-05-23 06:15:00,Spring2018_SOT_26BAM_LRB0401,7.68,17.5,234.5529,7.02,20.2,121,23.6,0.0,5
2018-05-23 06:30:00,Spring2018_SOT_26BAM_LRB0401,7.77,17.9,328.1277,8.05,20.27,164,23.8,1.0,5
2018-05-23 06:45:00,Spring2018_SOT_26BAM_LRB0401,7.87,18.3,428.1811,9.47,21.34,211,23.5,0.0,5
2018-05-23 07:00:00,Spring2018_SOT_26BAM_LRB0401,8.01,18.6,533.4812,10.83,22.15,259,22.4,0.5,5
2018-05-23 07:15:00,Spring2018_SOT_26BAM_LRB0401,8.14,19.1,637.9145,13.05,22.63,308,22.2,1.0,5
2018-05-23 07:30:00,Spring2018_SOT_26BAM_LRB0401,8.27,19.5,748.9177,15.08,23.47,359,21.5,0.5,5
2018-05-23 16:30:00,Spring2018_SOT_26BAM_LRB0401,7.98,36.0,1059.343,19.88,34.02,527,9.3,3.0,5
2018-05-23 17:00:00,Spring2018_SOT_26BAM_LRB0401,8.0,35.0,848.8342,18.91,34.6,428,8.9,1.5,5
2018-05-23 17:15:00,Spring2018_SOT_26BAM_LRB0401,7.97,34.1,742.1653,18.79,34.18,373,9.0,2.0,5
2018-05-23 17:30:00,Spring2018_SOT_26BAM_LRB0401,7.97,33.4,633.7171,17.7,34.15,322,9.1,1.0,5
2018-05-23 17:45:00,Spring2018_SOT_26BAM_LRB0401,7.94,32.6,527.322,16.56,34.18,269,9.3,2.0,5
2018-05-23 18:00:00,Spring2018_SOT_26BAM_LRB0401,7.93,32.0,419.8775,16.52,34.28,218,8.8,0.0,5
2018-05-23 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.93,31.3,320.9647,15.21,33.42,169,9.8,2.0,5
2018-05-23 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.95,30.7,230.6749,13.74,33.29,101,10.3,1.5,5
2018-05-23 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.91,30.0,142.1644,12.61,32.82,28,10.8,1.5,5
2018-05-23 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.71,29.4,57.57748,11.48,32.12,33,11.6,1.0,5
2018-05-23 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.68,28.9,28.65186,10.46,31.43,12,12.5,0.5,5
2018-05-23 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.64,28.3,8.805418,9.44,30.9,2,13.7,1.0,5
2018-05-23 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.64,27.8,3.513049,8.59,30.55,1,14.3,1.0,5
2018-05-23 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.67,27.3,3.23928,7.76,30.22,1,14.9,0.5,5
2018-05-23 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.67,26.7,3.23928,7.07,29.94,1,14.9,1.0,5
2018-05-23 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.7,26.3,3.23928,6.48,29.61,1,15.2,1.5,5
2018-05-23 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.76,25.9,3.193687,6.02,29.16,1,15.8,0.5,5
2018-05-23 21:00:00,Spring2018_SOT_26BAM_LRB0401,7.82,25.5,3.193687,5.66,29.19,1,15.6,1.0,5
2018-05-23 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.84,25.2,3.148094,5.34,28.57,1,16.7,0.0,5
2018-05-23 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.86,24.9,3.148094,5.11,28.3,1,16.8,0.0,5
2018-05-23 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.84,24.6,3.102361,4.93,28.0,1,18.0,0.0,5
2018-05-23 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.83,24.3,3.102361,4.76,27.73,1,18.4,0.0,5
2018-05-23 22:15:00,Spring2018_SOT_26BAM_LRB0401,7.82,23.9,3.056767,4.66,28.17,1,16.0,1.0,5
2018-05-23 22:30:00,Spring2018_SOT_26BAM_LRB0401,7.79,23.6,3.056767,4.58,28.02,1,16.0,1.0,5
2018-05-23 22:45:00,Spring2018_SOT_26BAM_LRB0401,7.79,23.3,3.056767,4.49,27.68,1,16.8,0.5,5
2018-05-23 23:00:00,Spring2018_SOT_26BAM_LRB0401,7.76,23.1,3.056767,4.5,26.99,1,17.4,0.0,5
2018-05-23 23:15:00,Spring2018_SOT_26BAM_LRB0401,7.75,22.8,3.056767,4.44,26.13,1,17.7,0.0,5
2018-05-23 23:30:00,Spring2018_SOT_26BAM_LRB0401,7.69,22.6,3.011174,4.41,25.89,1,17.8,0.0,5
2018-05-23 23:45:00,Spring2018_SOT_26BAM_LRB0401,7.67,22.3,2.965511,4.42,25.87,1,17.5,0.0,5
2018-05-24 00:00:00,Spring2018_SOT_26BAM_LRB0401,7.65,22.1,3.011174,4.38,25.55,1,18.7,0.0,5
2018-05-24 00:15:00,Spring2018_SOT_26BAM_LRB0401,7.63,21.9,2.965511,4.4,24.58,1,19.6,0.0,5
2018-05-24 00:30:00,Spring2018_SOT_26BAM_LRB0401,7.62,21.7,2.965511,4.36,24.1,1,20.4,0.0,5
2018-05-24 00:45:00,Spring2018_SOT_26BAM_LRB0401,7.62,21.5,2.965511,4.4,23.64,1,20.7,0.0,5
2018-05-24 01:00:00,Spring2018_SOT_26BAM_LRB0401,7.62,21.3,2.919918,4.43,22.85,1,22.3,0.0,5
2018-05-24 01:15:00,Spring2018_SOT_26BAM_LRB0401,7.6,21.1,2.874255,4.44,23.38,1,22.2,0.0,5
2018-05-24 01:30:00,Spring2018_SOT_26BAM_LRB0401,7.58,20.9,2.874255,4.48,22.87,1,21.7,0.0,5
2018-05-24 01:45:00,Spring2018_SOT_26BAM_LRB0401,7.57,20.7,2.874255,4.51,23.47,1,20.6,0.0,5
2018-05-24 02:00:00,Spring2018_SOT_26BAM_LRB0401,7.58,20.6,2.874255,4.53,23.02,1,20.7,0.0,5
2018-05-24 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.58,20.4,2.874255,4.56,22.56,1,20.3,0.0,5
2018-05-24 02:30:00,Spring2018_SOT_26BAM_LRB0401,7.57,20.2,2.874255,4.62,21.53,1,23.6,0.5,5
2018-05-24 02:45:00,Spring2018_SOT_26BAM_LRB0401,7.59,19.9,2.828662,4.63,21.25,1,24.4,1.0,5
2018-05-24 03:00:00,Spring2018_SOT_26BAM_LRB0401,7.6,19.7,2.783069,4.68,21.15,1,24.7,1.0,5
2018-05-24 03:15:00,Spring2018_SOT_26BAM_LRB0401,7.6,19.5,2.783069,4.72,20.91,1,23.5,0.0,5
2018-05-24 03:30:00,Spring2018_SOT_26BAM_LRB0401,7.59,19.3,2.783069,4.77,19.94,1,25.7,0.5,5
2018-05-24 03:45:00,Spring2018_SOT_26BAM_LRB0401,7.59,19.1,2.783069,4.8,20.03,1,25.8,0.0,5
2018-05-24 04:00:00,Spring2018_SOT_26BAM_LRB0401,7.59,18.9,2.783069,4.83,20.17,1,26.3,0.0,5
2018-05-24 04:15:00,Spring2018_SOT_26BAM_LRB0401,7.59,18.7,2.737406,4.89,20.25,1,26.1,0.0,5
2018-05-24 04:30:00,Spring2018_SOT_26BAM_LRB0401,7.59,18.6,2.737406,4.95,19.7,1,27.6,0.0,5
2018-05-24 04:45:00,Spring2018_SOT_26BAM_LRB0401,7.6,18.4,2.737406,5.0,19.79,1,25.9,0.5,5
2018-05-24 05:00:00,Spring2018_SOT_26BAM_LRB0401,7.59,18.3,3.056767,5.03,19.01,1,27.2,0.0,5
2018-05-24 05:15:00,Spring2018_SOT_26BAM_LRB0401,7.6,18.1,8.303544,5.11,19.39,2,25.9,1.5,5
2018-05-24 05:30:00,Spring2018_SOT_26BAM_LRB0401,7.6,17.9,27.83062,5.33,19.32,8,24.8,1.5,5
2018-05-24 05:45:00,Spring2018_SOT_26BAM_LRB0401,7.62,18.3,72.31399,5.57,19.58,39,24.2,0.5,5
2018-05-24 06:00:00,Spring2018_SOT_26BAM_LRB0401,7.67,18.1,149.9661,6.38,20.08,82,24.0,0.5,5
2018-05-24 06:15:00,Spring2018_SOT_26BAM_LRB0401,7.73,18.0,239.2065,7.47,20.48,123,24.5,1.0,5
2018-05-24 06:30:00,Spring2018_SOT_26BAM_LRB0401,7.83,18.0,332.4164,8.82,21.41,166,23.3,1.0,5
2018-05-24 06:45:00,Spring2018_SOT_26BAM_LRB0401,7.93,18.1,431.9678,10.4,22.44,212,22.2,0.5,5
2018-05-24 07:00:00,Spring2018_SOT_26BAM_LRB0401,7.98,18.4,536.4923,12.21,23.42,261,22.1,0.0,5
2018-05-24 07:15:00,Spring2018_SOT_26BAM_LRB0401,7.97,18.7,643.5262,14.08,25.65,311,19.9,0.0,5
2018-05-24 07:30:00,Spring2018_SOT_26BAM_LRB0401,7.97,19.1,749.1459,16.07,26.96,362,18.5,0.0,5
2018-05-24 07:45:00,Spring2018_SOT_26BAM_LRB0401,8.0,19.6,857.4115,15.21,25.79,412,19.3,1.0,5
2018-05-24 08:00:00,Spring2018_SOT_26BAM_LRB0401,7.87,21.3,965.6772,18.92,26.28,462,18.2,1.0,5
2018-05-24 18:00:00,Spring2018_SOT_26BAM_LRB0401,7.87,32.4,434.4771,19.5,36.07,227,7.1,2.0,5
2018-05-24 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.88,31.6,334.1957,18.51,35.96,178,7.2,1.5,5
2018-05-24 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.89,30.9,240.2559,16.35,35.72,96,7.3,1.0,5
2018-05-24 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.88,30.1,153.7984,15.24,35.39,24,7.3,2.0,5
2018-05-24 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.87,29.5,57.25805,13.46,35.02,38,7.4,0.5,5
2018-05-24 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.84,29.0,29.7012,11.98,34.26,12,7.8,0.5,5
2018-05-24 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.82,28.5,9.261699,10.69,33.29,2,11.2,1.0,5
2018-05-24 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.76,28.1,3.695491,9.3,32.66,1,11.9,1.0,5
2018-05-24 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.72,27.7,3.193687,8.16,32.46,1,11.6,1.0,5
2018-05-24 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.69,27.3,3.148094,7.23,31.97,1,11.0,1.0,5
2018-05-24 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.68,26.9,3.148094,6.47,31.71,1,10.2,0.5,5
2018-05-24 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.69,26.5,3.148094,5.85,31.38,1,10.8,1.0,5
2018-05-24 21:00:00,Spring2018_SOT_26BAM_LRB0401,7.69,26.1,3.102361,5.36,31.0,1,11.4,0.5,5
2018-05-24 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.65,25.7,3.056767,4.91,30.47,1,11.1,0.0,5
2018-05-24 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.6,25.3,3.056767,4.55,29.97,1,11.7,0.0,5
2018-05-24 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.56,25.0,3.011174,4.19,29.82,1,12.1,0.5,5
2018-05-24 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.51,24.7,3.011174,3.91,28.94,1,12.6,0.0,5
2018-05-24 22:15:00,Spring2018_SOT_26BAM_LRB0401,7.48,24.4,3.102361,3.65,28.42,1,12.8,0.0,5
2018-05-24 22:30:00,Spring2018_SOT_26BAM_LRB0401,7.44,24.1,3.102361,3.38,28.42,1,13.5,0.0,5
2018-05-24 22:45:00,Spring2018_SOT_26BAM_LRB0401,7.4,23.7,3.102361,3.24,27.83,1,14.5,0.0,5
2018-05-24 23:00:00,Spring2018_SOT_26BAM_LRB0401,7.37,23.3,3.056767,3.08,26.94,1,16.3,0.0,5
2018-05-24 23:15:00,Spring2018_SOT_26BAM_LRB0401,7.34,23.1,3.056767,2.95,26.55,1,16.9,0.0,5
2018-05-24 23:30:00,Spring2018_SOT_26BAM_LRB0401,7.32,22.8,3.011174,2.81,27.06,1,15.4,0.0,5
2018-05-24 23:45:00,Spring2018_SOT_26BAM_LRB0401,7.3,22.5,3.011174,2.75,25.21,1,18.4,0.0,5
2018-05-26 00:00:00,Spring2018_SOT_26BAM_LRB0401,7.71,20.5,3.011174,5.32,25.82,1,16.6,1.5,5
2018-05-26 00:15:00,Spring2018_SOT_26BAM_LRB0401,7.71,20.1,2.965511,5.3,25.45,1,17.0,0.0,5
2018-05-26 00:30:00,Spring2018_SOT_26BAM_LRB0401,7.7,19.7,2.965511,5.38,25.19,1,16.5,0.0,5
2018-05-26 00:45:00,Spring2018_SOT_26BAM_LRB0401,7.7,19.4,2.965511,5.38,25.23,1,16.5,0.0,5
2018-05-26 01:00:00,Spring2018_SOT_26BAM_LRB0401,7.69,19.2,2.965511,5.41,25.09,1,16.7,0.0,5
2018-05-26 01:15:00,Spring2018_SOT_26BAM_LRB0401,7.69,18.8,2.919918,5.49,25.06,1,16.7,0.0,5
2018-05-26 01:45:00,Spring2018_SOT_26BAM_LRB0401,7.69,18.4,2.919918,5.54,24.0,1,18.3,0.0,5
2018-05-26 02:00:00,Spring2018_SOT_26BAM_LRB0401,7.69,18.2,2.874255,5.59,24.19,1,18.0,0.0,5
2018-05-26 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.69,17.9,2.874255,5.67,24.51,1,17.7,0.0,5
